Time,Velocity
333.87,36.97221375
333.88,36.95341492
333.89,36.93456268
333.9,36.91565323
333.91,36.89669037
333.92,36.8776741
333.93,36.85860443
333.94,36.83947754
333.95,36.82030106
333.96,36.80107498
333.97,36.78179169
333.98,36.7624588
333.99,36.74307632
334,36.72364426
334.01,36.7041626
334.02,36.68463135
334.03,36.66505051
334.04,36.64542007
334.05,36.62574005
334.06,36.60601425
334.07,36.58623886
334.08,36.56641388
334.09,36.54654312
334.1,36.52661896
334.11,36.50664902
334.12,36.48662567
334.13,36.46655655
334.14,36.44643402
334.15,36.4262619
334.16,36.40603638
334.17,36.38575745
334.18,36.36542892
334.19,36.345047
334.2,36.32461166
334.21,36.30412292
334.22,36.28357697
334.23,36.2629776
334.24,36.24232101
334.25,36.22160721
334.26,36.20083618
334.27,36.18000793
334.28,36.15912247
334.29,36.13817596
334.3,36.11717224
334.31,36.0961113
334.32,36.07499695
334.33,36.05382919
334.34,36.03261566
334.35,36.01135635
334.36,35.99005127
334.37,35.96870422
334.38,35.94731903
334.39,35.92589569
334.4,35.9044342
334.41,35.88293457
334.42,35.8614006
334.43,35.83983612
334.44,35.8182373
334.45,35.79660797
334.46,35.77494812
334.47,35.75326157
334.48,35.73154068
334.49,35.70978928
334.5,35.68800735
334.51,35.6661911
334.52,35.6443367
334.53,35.62244415
334.54,35.60051346
334.55,35.5785408
334.56,35.55653
334.57,35.53447723
334.58,35.51238251
334.59,35.490242
334.6,35.46805954
334.61,35.4458313
334.62,35.42355347
334.63,35.40122604
334.64,35.37884521
334.65,35.35641479
334.66,35.33393097
334.67,35.31138992
334.68,35.28879929
334.69,35.26615143
334.7,35.24344635
334.71,35.22069168
334.72,35.19787979
334.73,35.17501831
334.74,35.15210342
334.75,35.12913895
334.76,35.10612106
334.77,35.0830574
334.78,35.05994797
334.79,35.03678894
334.8,35.01358414
334.81,34.99033356
334.82,34.96704102
334.83,34.94370651
334.84,34.92032623
334.85,34.89690781
334.86,34.87345123
334.87,34.8499527
334.88,34.82641602
334.89,34.802845
334.9,34.77923584
334.91,34.75559235
334.92,34.73191452
334.93,34.70819855
334.94,34.68444824
334.95,34.66066742
334.96,34.63684845
334.97,34.61299896
334.98,34.58911896
334.99,34.56520462
335,34.54126358
335.01,34.51728821
335.02,34.49328232
335.03,34.46924973
335.04,34.44519043
335.05,34.42110062
335.06,34.3969841
335.07,34.3728447
335.08,34.34867477
335.09,34.32448196
335.1,34.30026627
335.11,34.27602386
335.12,34.25176239
335.13,34.22747421
335.14,34.20316315
335.15,34.17883301
335.16,34.15447998
335.17,34.13010788
335.18,34.10571289
335.19,34.08129883
335.2,34.05686188
335.21,34.03240585
335.22,34.00793076
335.23,33.98343658
335.24,33.95891953
335.25,33.93438721
335.26,33.90983582
335.27,33.88526154
335.28,33.860672
335.29,33.8360672
335.3,33.81143951
335.31,33.78679276
335.32,33.76213074
335.33,33.73744965
335.34,33.71274567
335.35,33.68802643
335.36,33.66328812
335.37,33.63852692
335.38,33.61374664
335.39,33.58894348
335.4,33.56412125
335.41,33.53927612
335.42,33.51440811
335.43,33.48951721
335.44,33.46459961
335.45,33.43966293
335.46,33.41469955
335.47,33.38970947
335.48,33.3646965
335.49,33.33965683
335.5,33.31459045
335.51,33.28949356
335.52,33.26437378
335.53,33.23922348
335.54,33.21404266
335.55,33.18883514
335.56,33.16359711
335.57,33.13832855
335.58,33.11302567
335.59,33.08769608
335.6,33.06233215
335.61,33.0369339
335.62,33.01150513
335.63,32.98604584
335.64,32.9605484
335.65,32.93501663
335.66,32.90945053
335.67,32.8838501
335.68,32.85821533
335.69,32.83254242
335.7,32.80683517
335.71,32.78108978
335.72,32.75531006
335.73,32.72949219
335.74,32.70363998
335.75,32.67774963
335.76,32.65182114
335.77,32.62585449
335.78,32.59985352
335.79,32.57381058
335.8,32.54773331
335.81,32.52161789
335.82,32.49546432
335.83,32.46927643
335.84,32.44305038
335.85,32.41678238
335.86,32.39048386
335.87,32.36414337
335.88,32.33776474
335.89,32.31135178
335.9,32.28490067
335.91,32.25841522
335.92,32.23189163
335.93,32.2053299
335.94,32.17873001
335.95,32.15209579
335.96,32.12542725
335.97,32.09871674
335.98,32.07197189
335.99,32.04519272
336,32.0183754
336.01,31.99152374
336.02,31.96463394
336.03,31.9377079
336.04,31.91074753
336.05,31.88375092
336.06,31.85671806
336.07,31.82964897
336.08,31.80254555
336.09,31.77540588
336.1,31.74822998
336.11,31.72101784
336.12,31.69376945
336.13,31.66648293
336.14,31.63915825
336.15,31.61179543
336.16,31.58439445
336.17,31.55695534
336.18,31.52947617
336.19,31.50196075
336.2,31.47440529
336.21,31.44681168
336.22,31.41918182
336.23,31.39151382
336.24,31.36380768
336.25,31.33606529
336.26,31.30828476
336.27,31.28046799
336.28,31.25261688
336.29,31.22472763
336.3,31.19680405
336.31,31.16884422
336.32,31.14084816
336.33,31.11281776
336.34,31.08475304
336.35,31.05665398
336.36,31.02852058
336.37,31.00035477
336.38,30.97215462
336.39,30.94392014
336.4,30.91565514
336.41,30.88735771
336.42,30.85902786
336.43,30.83066559
336.44,30.8022728
336.45,30.77384758
336.46,30.74539185
336.47,30.71690559
336.48,30.68838692
336.49,30.65983963
336.5,30.63125992
336.51,30.60264969
336.52,30.57400703
336.53,30.54533577
336.54,30.51663208
336.55,30.48789597
336.56,30.45912933
336.57,30.43033218
336.58,30.4015007
336.59,30.3726387
336.6,30.34374237
336.61,30.31481361
336.62,30.28585052
336.63,30.25685501
336.64,30.22782326
336.65,30.19875908
336.66,30.16965675
336.67,30.1405201
336.68,30.11134529
336.69,30.08213234
336.7,30.05288315
336.71,30.023592
336.72,29.9942627
336.73,29.96489143
336.74,29.9354763
336.75,29.90601921
336.76,29.87651634
336.77,29.8469677
336.78,29.81737137
336.79,29.78772736
336.8,29.75803185
336.81,29.72828484
336.82,29.69848442
336.83,29.66862869
336.84,29.63871574
336.85,29.60874367
336.86,29.57871056
336.87,29.54861641
336.88,29.51845741
336.89,29.48823357
336.9,29.45793915
336.91,29.42757607
336.92,29.3971405
336.93,29.36663055
336.94,29.33604622
336.95,29.30538368
336.96,29.27464104
336.97,29.24381638
336.98,29.2129097
336.99,29.18191719
337,29.15084076
337.01,29.11967468
337.02,29.08842278
337.03,29.05708122
337.04,29.02565002
337.05,28.99413109
337.06,28.9625206
337.07,28.93082047
337.08,28.89902687
337.09,28.86714172
337.1,28.83516121
337.11,28.80308342
337.12,28.77091026
337.13,28.73863792
337.14,28.7062645
337.15,28.67378807
337.16,28.64120865
337.17,28.60852051
337.18,28.57572746
337.19,28.54282188
337.2,28.50980759
337.21,28.47668076
337.22,28.44343758
337.23,28.41008186
337.24,28.37660789
337.25,28.34301567
337.26,28.30930519
337.27,28.27547455
337.28,28.24152374
337.29,28.20745277
337.3,28.17326164
337.31,28.13894844
337.32,28.10451317
337.33,28.06995964
337.34,28.03528404
337.35,28.00049019
337.36,27.96557808
337.37,27.93054962
337.38,27.89540291
337.39,27.86013985
337.4,27.82476234
337.41,27.78927231
337.42,27.75366783
337.43,27.71795273
337.44,27.682127
337.45,27.64619255
337.46,27.61014938
337.47,27.5739994
337.48,27.53774261
337.49,27.50137901
337.5,27.46491241
337.51,27.42834091
337.52,27.39166832
337.53,27.35489273
337.54,27.31801414
337.55,27.28103638
337.56,27.24395943
337.57,27.20678329
337.58,27.16950989
337.59,27.1321373
337.6,27.09467125
337.61,27.05710602
337.62,27.01944923
337.63,26.98169708
337.64,26.94385338
337.65,26.90591621
337.66,26.8678894
337.67,26.82977104
337.68,26.79156494
337.69,26.7532711
337.7,26.71488953
337.71,26.67642403
337.72,26.6378727
337.73,26.59923744
337.74,26.56052017
337.75,26.52172089
337.76,26.48284149
337.77,26.44388199
337.78,26.40484238
337.79,26.36572075
337.8,26.32651901
337.81,26.28723717
337.82,26.24787521
337.83,26.20843506
337.84,26.16891479
337.85,26.12931824
337.86,26.08964348
337.87,26.04989433
337.88,26.01006889
337.89,25.97017097
337.9,25.93019867
337.91,25.8901577
337.92,25.85004616
337.93,25.80986595
337.94,25.7696209
337.95,25.7293129
337.96,25.68894005
337.97,25.64850807
337.98,25.60801506
337.99,25.56746483
338,25.52685928
338.01,25.48619843
338.02,25.44548416
338.03,25.40472031
338.04,25.36390877
338.05,25.32304764
338.06,25.28214264
338.07,25.24119377
338.08,25.20020103
338.09,25.15916824
338.1,25.1180954
338.11,25.07698631
338.12,25.03583908
338.13,24.99465942
338.14,24.95344734
338.15,24.91220093
338.16,24.87092781
338.17,24.82962608
338.18,24.78829765
338.19,24.74694633
338.2,24.70557213
338.21,24.66417694
338.22,24.62276268
338.23,24.58132935
338.24,24.53987694
338.25,24.49840736
338.26,24.45692253
338.27,24.41542244
338.28,24.373909
338.29,24.33238411
338.3,24.29084778
338.31,24.24930573
338.32,24.20775604
338.33,24.16620445
338.34,24.12465096
338.35,24.08310127
338.36,24.0415554
338.37,24.00001907
338.38,23.95849419
338.39,23.91698456
338.4,23.875494
338.41,23.83402443
338.42,23.79258156
338.43,23.7511692
338.44,23.70978928
338.45,23.66844559
338.46,23.62714386
338.47,23.58588409
338.48,23.54467392
338.49,23.50351334
338.5,23.46240807
338.51,23.42136192
338.52,23.380373
338.53,23.33945084
338.54,23.29859352
338.55,23.25780487
338.56,23.2170887
338.57,23.17644691
338.58,23.13588333
338.59,23.09539986
338.6,23.05500221
338.61,23.01469612
338.62,22.97447968
338.63,22.93436241
338.64,22.89434242
338.65,22.85442734
338.66,22.81461906
338.67,22.77492142
338.68,22.7353363
338.69,22.69586372
338.7,22.65650558
338.71,22.6172657
338.72,22.57814407
338.73,22.5391407
338.74,22.50025368
338.75,22.46148872
338.76,22.42284203
338.77,22.38431549
338.78,22.3459053
338.79,22.30761528
338.8,22.2694416
338.81,22.23138428
338.82,22.1934433
338.83,22.15561485
338.84,22.11790276
338.85,22.0803051
338.86,22.04281998
338.87,22.0054493
338.88,21.96819115
338.89,21.93104744
338.9,21.89401436
338.91,21.85709381
338.92,21.8202858
338.93,21.78358841
338.94,21.74700165
338.95,21.71052551
338.96,21.67416
338.97,21.63790512
338.98,21.60175896
338.99,21.56572151
339,21.52979088
339.01,21.49397087
339.02,21.45825577
339.03,21.42264938
339.04,21.3871479
339.05,21.35175323
339.06,21.31646538
339.07,21.28128052
339.08,21.24620247
339.09,21.21122742
339.1,21.17635727
339.11,21.14159012
339.12,21.10692596
339.13,21.07236481
339.14,21.03790855
339.15,21.00355339
339.16,20.96929932
339.17,20.93514824
339.18,20.90110016
339.19,20.86715317
339.2,20.83330536
339.21,20.79956055
339.22,20.76591682
339.23,20.73237419
339.24,20.69893074
339.25,20.66558838
339.26,20.63234711
339.27,20.59920311
339.28,20.56615639
339.29,20.53320694
339.3,20.50035477
339.31,20.46759796
339.32,20.43493462
339.33,20.40236664
339.34,20.36989021
339.35,20.33750916
339.36,20.30521774
339.37,20.2730217
339.38,20.2409153
339.39,20.20890045
339.4,20.17697716
339.41,20.14514732
339.42,20.11340523
339.43,20.08175659
339.44,20.05019951
339.45,20.01873207
339.46,19.98735428
339.47,19.95606995
339.48,19.92487335
339.49,19.89377022
339.5,19.86275482
339.51,19.83183098
339.52,19.80099487
339.53,19.77025032
339.54,19.73959351
339.55,19.70902634
339.56,19.67854691
339.57,19.64815521
339.58,19.61785126
339.59,19.58763313
339.6,19.55750084
339.61,19.52745628
339.62,19.49749565
339.63,19.46762085
339.64,19.43782997
339.65,19.40812302
339.66,19.37849808
339.67,19.34895897
339.68,19.31950188
339.69,19.29012489
339.7,19.26083183
339.71,19.23161888
339.72,19.20248795
339.73,19.17343712
339.74,19.1444664
339.75,19.11557579
339.76,19.08676529
339.77,19.05803299
339.78,19.02937889
339.79,19.00080299
339.8,18.97230339
339.81,18.9438839
339.82,18.91553879
339.83,18.88727188
339.84,18.85908127
339.85,18.83096695
339.86,18.80292702
339.87,18.77496338
339.88,18.74707222
339.89,18.71925735
339.9,18.69151688
339.91,18.66384888
339.92,18.63625526
339.93,18.60873413
339.94,18.58128738
339.95,18.55391121
339.96,18.52660942
339.97,18.4993782
339.98,18.47221756
339.99,18.4451313
340,18.41811371
340.01,18.39116859
340.02,18.36429405
340.03,18.33749008
340.04,18.31075478
340.05,18.28409195
340.06,18.25749779
340.07,18.23097229
340.08,18.20451927
340.09,18.17813301
340.1,18.15181732
340.11,18.1255703
340.12,18.09939194
340.13,18.07328415
340.14,18.04724312
340.15,18.02127075
340.16,17.99536896
340.17,17.96953392
340.18,17.94376755
340.19,17.91806984
340.2,17.89243889
340.21,17.86687851
340.22,17.84138489
340.23,17.81595802
340.24,17.79059982
340.25,17.76531029
340.26,17.74008942
340.27,17.7149353
340.28,17.68984795
340.29,17.66482925
340.3,17.63987732
340.31,17.61499405
340.32,17.59017754
340.33,17.56542969
340.34,17.5407486
340.35,17.51613617
340.36,17.4915905
340.37,17.46711159
340.38,17.44269943
340.39,17.41835403
340.4,17.39407539
340.41,17.36986351
340.42,17.34571648
340.43,17.3216362
340.44,17.29762077
340.45,17.2736721
340.46,17.24978638
340.47,17.22596931
340.48,17.20221519
340.49,17.17852783
340.5,17.15490532
340.51,17.13134956
340.52,17.10785866
340.53,17.0844326
340.54,17.06107521
340.55,17.03778076
340.56,17.01455498
340.57,16.99139404
340.58,16.96829987
340.59,16.94527245
340.6,16.92231369
340.61,16.89941978
340.62,16.87659454
340.63,16.85383606
340.64,16.83114624
340.65,16.80852318
340.66,16.78596687
340.67,16.76348114
340.68,16.74106216
340.69,16.71871185
340.7,16.69643021
340.71,16.67421913
340.72,16.65207481
340.73,16.63000107
340.74,16.60799599
340.75,16.58606148
340.76,16.56419563
340.77,16.54240036
340.78,16.52067566
340.79,16.49902344
340.8,16.47743988
340.81,16.4559288
340.82,16.4344883
340.83,16.41312027
340.84,16.39182472
340.85,16.37060165
340.86,16.34945107
340.87,16.32837486
340.88,16.30737305
340.89,16.28644371
340.9,16.26559258
340.91,16.24481583
340.92,16.22411537
340.93,16.20349121
340.94,16.18294525
340.95,16.1624794
340.96,16.14208984
340.97,16.1217823
340.98,16.10155296
340.99,16.08140564
341,16.06134033
341.01,16.04135513
341.02,16.02145576
341.03,16.00164032
341.04,15.98190784
341.05,15.96226215
341.06,15.94270325
341.07,15.92323017
341.08,15.90384674
341.09,15.884552
341.1,15.86534691
341.11,15.84623241
341.12,15.82721043
341.13,15.80828094
341.14,15.78944588
341.15,15.77070522
341.16,15.75205994
341.17,15.73351288
341.18,15.71506214
341.19,15.69671154
341.2,15.67846107
341.21,15.6603117
341.22,15.64226532
341.23,15.62432194
341.24,15.60648441
341.25,15.58875275
341.26,15.57112885
341.27,15.55361462
341.28,15.53621197
341.29,15.5189209
341.3,15.50174332
341.31,15.48468208
341.32,15.46773815
341.33,15.45091343
341.34,15.43420982
341.35,15.41762829
341.36,15.40117073
341.37,15.38484001
341.38,15.36863708
341.39,15.3525629
341.4,15.33662128
341.41,15.32081127
341.42,15.30513573
341.43,15.28959656
341.44,15.27419472
341.45,15.25893211
341.46,15.24380779
341.47,15.22882557
341.48,15.21398449
341.49,15.19928551
341.5,15.18472958
341.51,15.17031765
341.52,15.15604973
341.53,15.14192677
341.54,15.12794685
341.55,15.1141119
341.56,15.10042095
341.57,15.08687305
341.58,15.07346821
341.59,15.06020546
341.6,15.04708385
341.61,15.03410149
341.62,15.02125835
341.63,15.0085535
341.64,14.99598503
341.65,14.98355103
341.66,14.97125149
341.67,14.95908356
341.68,14.94704628
341.69,14.9351387
341.7,14.92335892
341.71,14.91170406
341.72,14.90017509
341.73,14.8887682
341.74,14.87748241
341.75,14.86631584
341.76,14.85526752
341.77,14.84433556
341.78,14.83351803
341.79,14.82281303
341.8,14.81221962
341.81,14.80173588
341.82,14.79135895
341.83,14.78108788
341.84,14.77092171
341.85,14.76085663
341.86,14.75089264
341.87,14.74102688
341.88,14.73125839
341.89,14.72158432
341.9,14.71200275
341.91,14.70251274
341.92,14.69311237
341.93,14.6838007
341.94,14.67457485
341.95,14.66543293
341.96,14.65637398
341.97,14.64739609
341.98,14.6384964
341.99,14.62967396
342,14.6209259
342.01,14.61225033
342.02,14.60364532
342.03,14.59510708
342.04,14.58663464
342.05,14.57822418
342.06,14.56987476
342.07,14.56158352
342.08,14.55334568
342.09,14.54516125
342.1,14.53702641
342.11,14.52893734
342.12,14.5208931
342.13,14.51289082
342.14,14.50492573
342.15,14.49699688
342.16,14.48910046
342.17,14.48123455
342.18,14.47339535
342.19,14.46558094
342.2,14.45778751
342.21,14.45001221
342.22,14.44225311
342.23,14.43450642
342.24,14.42677021
342.25,14.41904068
342.26,14.41131592
342.27,14.40359306
342.28,14.39587212
342.29,14.38815117
342.3,14.38042927
342.31,14.37270355
342.32,14.36497498
342.33,14.35723877
342.34,14.34949589
342.35,14.34174252
342.36,14.3339777
342.37,14.32619762
342.38,14.31840038
342.39,14.31058311
342.4,14.30274296
342.41,14.29487705
342.42,14.28698254
342.43,14.2790556
342.44,14.27109432
342.45,14.26309395
342.46,14.25505257
342.47,14.24696732
342.48,14.23883438
342.49,14.2306509
342.5,14.22241402
342.51,14.21412182
342.52,14.20576954
342.53,14.19735527
342.54,14.18887711
342.55,14.18033123
342.56,14.17171669
342.57,14.16302967
342.58,14.15426922
342.59,14.14543247
342.6,14.13651848
342.61,14.12752342
342.62,14.1184473
342.63,14.10928822
342.64,14.1000433
342.65,14.09071064
342.66,14.08128643
342.67,14.07176781
342.68,14.06215286
342.69,14.05243778
342.7,14.04262066
342.71,14.03270054
342.72,14.02267551
342.73,14.01254463
342.74,14.00230694
342.75,13.99196148
342.76,13.98150635
342.77,13.97094059
342.78,13.96026421
342.79,13.94947624
342.8,13.9385767
342.81,13.92756557
342.82,13.91644382
342.83,13.90521145
342.84,13.8938694
342.85,13.88241768
342.86,13.87085819
342.87,13.85918999
342.88,13.84741497
342.89,13.83553505
342.9,13.82354832
342.91,13.81145763
342.92,13.79926109
342.93,13.78695965
342.94,13.7745533
342.95,13.762043
342.96,13.74942875
342.97,13.7367115
342.98,13.72388935
342.99,13.7109642
343,13.6979351
343.01,13.68480206
343.02,13.67156506
343.03,13.65822411
343.04,13.64477921
343.05,13.6312294
343.06,13.61757469
343.07,13.60381603
343.08,13.58995247
343.09,13.57598305
343.1,13.56190872
343.11,13.54772949
343.12,13.5334444
343.13,13.51905441
343.14,13.50455952
343.15,13.48995876
343.16,13.47525311
343.17,13.4604435
343.18,13.44552994
343.19,13.43051243
343.2,13.41539192
343.21,13.40016842
343.22,13.38484192
343.23,13.36941433
343.24,13.35388565
343.25,13.33825588
343.26,13.32252598
343.27,13.30669594
343.28,13.29076767
343.29,13.27474022
343.3,13.25861549
343.31,13.24239445
343.32,13.22607708
343.33,13.2096653
343.34,13.19315815
343.35,13.17655659
343.36,13.15986061
343.37,13.14307117
343.38,13.12618828
343.39,13.10921097
343.4,13.09213924
343.41,13.07497215
343.42,13.05770874
343.43,13.04034901
343.44,13.022892
343.45,13.00533676
343.46,12.98768139
343.47,12.96992588
343.48,12.95206928
343.49,12.93410969
343.5,12.916049
343.51,12.89788628
343.52,12.87962151
343.53,12.86125565
343.54,12.8427887
343.55,12.82422066
343.56,12.80555153
343.57,12.78678226
343.58,12.76791096
343.59,12.74893761
343.6,12.72986221
343.61,12.71068287
343.62,12.69139957
343.63,12.67200947
343.64,12.6525116
343.65,12.6329031
343.66,12.61318207
343.67,12.59334373
343.68,12.57338619
343.69,12.55330753
343.7,12.53310204
343.71,12.51276684
343.72,12.49230003
343.73,12.47169685
343.74,12.45095539
343.75,12.43007278
343.76,12.40904713
343.77,12.3878746
343.78,12.36655521
343.79,12.34508514
343.8,12.32346344
343.81,12.3016901
343.82,12.27976418
343.83,12.25768757
343.84,12.23546314
343.85,12.21309376
343.86,12.19058514
343.87,12.167943
343.88,12.14517403
343.89,12.1222887
343.9,12.09929562
343.91,12.07620335
343.92,12.05302334
343.93,12.02976608
343.94,12.00644302
343.95,11.98306561
343.96,11.95964432
343.97,11.9361887
343.98,11.91270542
343.99,11.88920307
344,11.86568737
344.01,11.84216595
344.02,11.81864548
344.03,11.79513264
344.04,11.77163601
344.05,11.74816322
344.06,11.72472286
344.07,11.7013216
344.08,11.67797089
344.09,11.65467644
344.1,11.63144875
344.11,11.60829449
344.12,11.58522415
344.13,11.56224442
344.14,11.53936386
344.15,11.51659012
344.16,11.49392986
344.17,11.47139168
344.18,11.44898033
344.19,11.42670345
344.2,11.40456581
344.21,11.38257313
344.22,11.36073017
344.23,11.3390398
344.24,11.31750679
344.25,11.29613495
344.26,11.27492619
344.27,11.25388241
344.28,11.23300457
344.29,11.21229458
344.3,11.19175148
344.31,11.17137432
344.32,11.15116024
344.33,11.13110828
344.34,11.11121559
344.35,11.09147835
344.36,11.0718956
344.37,11.05246353
344.38,11.03318024
344.39,11.01404572
344.4,10.99505806
344.41,10.97621822
344.42,10.95752621
344.43,10.93898296
344.44,10.92058945
344.45,10.90234756
344.46,10.88425732
344.47,10.86632252
344.48,10.84854317
344.49,10.83092213
344.5,10.81346035
344.51,10.7961607
344.52,10.77902412
344.53,10.76205349
344.54,10.74524975
344.55,10.72861576
344.56,10.71215343
344.57,10.69586468
344.58,10.67975044
344.59,10.66381359
344.6,10.64805508
344.61,10.63247681
344.62,10.61708164
344.63,10.60186863
344.64,10.58684063
344.65,10.57199478
344.66,10.55733204
344.67,10.5428524
344.68,10.52855301
344.69,10.51443481
344.7,10.50049591
344.71,10.48673439
344.72,10.4731493
344.73,10.45974064
344.74,10.44650555
344.75,10.43344402
344.76,10.42055607
344.77,10.40783882
344.78,10.39529228
344.79,10.38291645
344.8,10.37071037
344.81,10.3586731
344.82,10.34680367
344.83,10.33510113
344.84,10.32356358
344.85,10.31219196
344.86,10.30098248
344.87,10.28993607
344.88,10.27904987
344.89,10.26832294
344.9,10.25775337
344.91,10.24733734
344.92,10.23707485
344.93,10.22696209
344.94,10.21699905
344.95,10.20718193
344.96,10.19750977
344.97,10.1879797
344.98,10.17859077
344.99,10.16933823
345,10.16022205
345.01,10.15124035
345.02,10.1423893
345.03,10.1336689
345.04,10.12507534
345.05,10.11660767
345.06,10.10826302
345.07,10.10003948
345.08,10.09193516
345.09,10.08394718
345.1,10.0760746
345.11,10.06831551
345.12,10.06066608
345.13,10.05312538
345.14,10.04569244
345.15,10.03836441
345.16,10.03114128
345.17,10.02402115
345.18,10.01699257
345.19,10.01004124
345.2,10.00315285
345.21,9.996312141
345.22,9.989507675
345.23,9.982728958
345.24,9.975966454
345.25,9.969212532
345.26,9.962463379
345.27,9.955714226
345.28,9.948960304
345.29,9.942199707
345.3,9.935429573
345.31,9.928649902
345.32,9.92185688
345.33,9.915050507
345.34,9.908229828
345.35,9.901395798
345.36,9.894545555
345.37,9.887681007
345.38,9.880801201
345.39,9.873905182
345.4,9.86699295
345.41,9.860064507
345.42,9.853118896
345.43,9.84615612
345.44,9.839175224
345.45,9.832178116
345.46,9.825161934
345.47,9.818128586
345.48,9.811077118
345.49,9.804006577
345.5,9.796917915
345.51,9.789810181
345.52,9.782683372
345.53,9.775538445
345.54,9.768373489
345.55,9.761189461
345.56,9.753986359
345.57,9.746763229
345.58,9.739520073
345.59,9.732256889
345.6,9.724973679
345.61,9.717671394
345.62,9.710348129
345.63,9.703003883
345.64,9.69563961
345.65,9.68825531
345.66,9.680856705
345.67,9.673463821
345.68,9.666083336
345.69,9.658740044
345.7,9.651447296
345.71,9.644220352
345.72,9.637071609
345.73,9.630012512
345.74,9.62305069
345.75,9.616193771
345.76,9.609449387
345.77,9.602819443
345.78,9.596307755
345.79,9.58991909
345.8,9.58365345
345.81,9.577512741
345.82,9.571499825
345.83,9.565613747
345.84,9.559856415
345.85,9.554226875
345.86,9.548724174
345.87,9.54335022
345.88,9.53810215
345.89,9.532979012
345.9,9.527980804
345.91,9.523104668
345.92,9.518351555
345.93,9.513718605
345.94,9.509204865
345.95,9.504808426
345.96,9.500528336
345.97,9.49636364
345.98,9.492310524
345.99,9.488371849
346,9.4845438
346.01,9.480826378
346.02,9.477215767
346.03,9.473711967
346.04,9.470314026
346.05,9.467019081
346.06,9.463827133
346.07,9.460736275
346.08,9.457745552
346.09,9.454852104
346.1,9.452056885
346.11,9.449357033
346.12,9.446751595
346.13,9.444238663
346.14,9.441818237
346.15,9.439484596
346.16,9.437235832
346.17,9.43506813
346.18,9.43297863
346.19,9.43096447
346.2,9.429024696
346.21,9.427157402
346.22,9.425361633
346.23,9.423636436
346.24,9.421979904
346.25,9.420391083
346.26,9.418869019
346.27,9.417411804
346.28,9.41601944
346.29,9.414689064
346.3,9.413420677
346.31,9.412213326
346.32,9.411065102
346.33,9.409976006
346.34,9.40894413
346.35,9.407968521
346.36,9.407048225
346.37,9.406182289
346.38,9.405369759
346.39,9.404608727
346.4,9.403900146
346.41,9.403241158
346.42,9.402632713
346.43,9.402071953
346.44,9.401558876
346.45,9.401092529
346.46,9.400671959
346.47,9.400296211
346.48,9.399965286
346.49,9.399677277
346.5,9.399431229
346.51,9.399227142
346.52,9.399064064
346.53,9.398941994
346.54,9.39885807
346.55,9.398813248
346.56,9.398806572
346.57,9.398836136
346.58,9.398902893
346.59,9.39900589
346.6,9.399143219
346.61,9.399315834
346.62,9.399521828
346.63,9.3997612
346.64,9.400033951
346.65,9.400339127
346.66,9.400677681
346.67,9.401047707
346.68,9.401449203
346.69,9.401883125
346.7,9.402347565
346.71,9.402843475
346.72,9.403369904
346.73,9.403926849
346.74,9.404512405
346.75,9.405128479
346.76,9.405773163
346.77,9.406446457
346.78,9.407147408
346.79,9.407876968
346.8,9.408633232
346.81,9.409417152
346.82,9.410227776
346.83,9.411066055
346.84,9.411930084
346.85,9.41282177
346.86,9.413743019
346.87,9.414693832
346.88,9.415672302
346.89,9.416679382
346.9,9.417713165
346.91,9.418773651
346.92,9.419858932
346.93,9.420969963
346.94,9.422104836
346.95,9.42326355
346.96,9.424445152
346.97,9.425647736
346.98,9.426872253
346.99,9.428117752
347,9.429383278
347.01,9.430667877
347.02,9.43197155
347.03,9.433293343
347.04,9.434633255
347.05,9.435990334
347.06,9.437364578
347.07,9.438755035
347.08,9.440160751
347.09,9.44158268
347.1,9.443018913
347.11,9.444470406
347.12,9.445935249
347.13,9.447413445
347.14,9.448904037
347.15,9.450406075
347.16,9.451919556
347.17,9.453444481
347.18,9.454979897
347.19,9.456525803
347.2,9.458080292
347.21,9.459643364
347.22,9.461215019
347.23,9.462794304
347.24,9.464380264
347.25,9.465971947
347.26,9.467570305
347.27,9.469173431
347.28,9.470780373
347.29,9.472392082
347.3,9.474007607
347.31,9.475625038
347.32,9.477245331
347.33,9.478866577
347.34,9.480488777
347.35,9.482111931
347.36,9.483734131
347.37,9.485355377
347.38,9.48697567
347.39,9.488594055
347.4,9.490209579
347.41,9.491822243
347.42,9.493431091
347.43,9.495035172
347.44,9.496635437
347.45,9.49822998
347.46,9.499817848
347.47,9.501399994
347.48,9.502975464
347.49,9.504543304
347.5,9.506102562
347.51,9.50765419
347.52,9.509196281
347.53,9.51072979
347.54,9.512253761
347.55,9.513766289
347.56,9.515269279
347.57,9.516759872
347.58,9.518239021
347.59,9.519705772
347.6,9.521160126
347.61,9.522601128
347.62,9.524027824
347.63,9.525440216
347.64,9.526838303
347.65,9.52822113
347.66,9.529586792
347.67,9.530937195
347.68,9.532270432
347.69,9.533585548
347.7,9.534882545
347.71,9.536161423
347.72,9.537420273
347.73,9.538659096
347.74,9.539876938
347.75,9.541072845
347.76,9.542246819
347.77,9.543397903
347.78,9.544525146
347.79,9.54562664
347.8,9.546702385
347.81,9.54775238
347.82,9.548773766
347.83,9.549766541
347.84,9.550728798
347.85,9.551660538
347.86,9.55256176
347.87,9.553429604
347.88,9.554265022
347.89,9.555066109
