#Name,"PT.BattHV.Volt_oc","Time"
#Dataset,"C1","C1"
#Unit,"V","s"
361.8948975,4.52
361.8943481,4.53
361.8938293,4.54
361.8933105,4.55
361.8927612,4.56
361.8922424,4.57
361.8916931,4.58
361.8911743,4.59
361.890625,4.6
361.8900757,4.61
361.8895569,4.62
361.8890076,4.63
361.8884583,4.64
361.8879089,4.65
361.8873901,4.66
361.8868408,4.67
361.8862915,4.68
361.8857422,4.69
361.8851929,4.7
361.8846436,4.71
361.8840637,4.72
361.8835144,4.73
361.8829651,4.74
361.8824158,4.75
361.8818359,4.76
361.8812866,4.77
361.8807373,4.78
361.8801575,4.79
361.8796082,4.8
361.8790283,4.81
361.878479,4.82
361.8778992,4.83
361.8773193,4.84
361.87677,4.85
361.8761902,4.86
361.8756104,4.87
361.8750305,4.88
361.8744507,4.89
361.8738708,4.9
361.873291,4.91
361.8727112,4.92
361.8721313,4.93
361.8715515,4.94
361.8709717,4.95
361.8703918,4.96
361.869812,4.97
361.8692017,4.98
361.8686218,4.99
361.8680115,5
361.8674316,5.01
361.8668518,5.02
361.8662415,5.03
361.8656311,5.04
361.8650513,5.05
361.8644409,5.06
361.8638306,5.07
361.8632507,5.08
361.8626404,5.09
361.86203,5.1
361.8614197,5.11
361.8608093,5.12
361.860199,5.13
361.8595886,5.14
361.8589783,5.15
361.8583679,5.16
361.8577576,5.17
361.8571472,5.18
361.8565369,5.19
361.855896,5.2
361.8552856,5.21
361.8546753,5.22
361.8540344,5.23
361.8534241,5.24
361.8527832,5.25
361.8521729,5.26
361.851532,5.27
361.8508911,5.28
361.8502808,5.29
361.8496399,5.3
361.848999,5.31
361.8483582,5.32
361.8477173,5.33
361.8470764,5.34
361.8464355,5.35
361.8457947,5.36
361.8451538,5.37
361.8445129,5.38
361.8438721,5.39
361.8432312,5.4
361.8425903,5.41
361.8419189,5.42
361.8412781,5.43
361.8406372,5.44
361.8399658,5.45
361.839325,5.46
361.8386536,5.47
361.8380127,5.48
361.8373413,5.49
361.8367004,5.5
361.8360291,5.51
361.8353577,5.52
361.8346863,5.53
361.8340454,5.54
361.833374,5.55
361.8327026,5.56
361.8320313,5.57
361.8313599,5.58
361.8306885,5.59
361.8300171,5.6
361.8293457,5.61
361.8286438,5.62
361.8279724,5.63
361.827301,5.64
361.8266296,5.65
361.8259277,5.66
361.8252563,5.67
361.8245544,5.68
361.8238831,5.69
361.8231812,5.7
361.8225098,5.71
361.8218079,5.72
361.821106,5.73
361.8204346,5.74
361.8197327,5.75
361.8190308,5.76
361.8183289,5.77
361.817627,5.78
361.816925,5.79
361.8162231,5.8
361.8155212,5.81
361.8148193,5.82
361.8141174,5.83
361.8134155,5.84
361.8127136,5.85
361.8119812,5.86
361.8112793,5.87
361.8105774,5.88
361.809845,5.89
361.8091431,5.9
361.8084106,5.91
361.8077087,5.92
361.8069763,5.93
361.8062744,5.94
361.805542,5.95
361.8048096,5.96
361.8040771,5.97
361.8033752,5.98
361.8026428,5.99
361.8019104,6
361.801178,6.01
361.8004456,6.02
361.7997131,6.03
361.7989807,6.04
361.7982483,6.05
361.7975159,6.06
361.7967529,6.07
361.7960205,6.08
361.7952881,6.09
361.7945251,6.1
361.7937927,6.11
