#Name,Car.ay,Car.tx,Car.ty,Car.v,Steer.WhlAng,Time
#Dataset,C1,C1,C1,C1,C1,C1
#Unit,m/s^2,m,m,m/s,deg,s
,0.299088299,2.158844233,-1.137115121,2.003180504,164.6772045,87.59
,0.299097091,2.15998292,-1.11711216,2.003763914,164.6295435,87.6
,0.299140245,2.161092758,-1.097101808,2.004345894,164.5817731,87.61
,0.299204499,2.16217351,-1.077084064,2.004926443,164.5339618,87.62
,0.29922238,2.163224936,-1.05705893,2.005505562,164.485768,87.63
,0.299288333,2.164247274,-1.037026525,2.006085157,164.4373283,87.64
,0.299347222,2.165240526,-1.016986728,2.006665945,164.3884514,87.65
,0.299418241,2.166204691,-0.996939838,2.007248163,164.3393014,87.66
,0.299479693,2.167139769,-0.976885617,2.007831812,164.2898372,87.67
,0.299528927,2.168045521,-0.956824243,2.008416414,164.2399631,87.68
,0.299603641,2.168921947,-0.936755776,2.00900197,164.1898978,87.69
,0.299662709,2.169769287,-0.916680098,2.009588242,164.139573,87.7
,0.299703836,2.17058754,-0.896597385,2.010174513,164.0889886,87.71
,0.299770623,2.171376228,-0.87650764,2.010760784,164.0383086,87.72
,0.299845427,2.17213583,-0.856410861,2.011348486,163.9871915,87.73
,0.29991734,2.172866106,-0.836307108,2.011939764,163.9357465,87.74
,0.300467849,2.173567295,-0.816196382,2.012534618,163.887539,87.75
,0.300551802,2.17423892,-0.796078682,2.013132811,163.838949,87.76
,0.300404817,2.17488122,-0.775954068,2.013734579,163.7895394,87.77
,0.300835758,2.175493956,-0.75582242,2.014339209,163.7429712,87.78
,0.301045567,2.176077604,-0.735683918,2.014944315,163.6967991,87.79
,0.300948441,2.176631689,-0.715538502,2.015547752,163.6502446,87.8
,0.301240146,2.17715621,-0.695386231,2.016147852,163.6057254,87.81
,0.301400811,2.177651405,-0.675227284,2.016747236,163.5613428,87.82
,0.301387519,2.178117037,-0.655061603,2.017345905,163.5164821,87.83
,0.301649809,2.178553104,-0.634889305,2.017944336,163.4728919,87.84
,0.301771462,2.178959846,-0.614710391,2.01854229,163.4290694,87.85
,0.301798612,2.179336786,-0.59452492,2.019139528,163.3847278,87.86
,0.30194357,2.179684162,-0.574332953,2.019736767,163.3404408,87.87
,0.302044541,2.180001974,-0.554134548,2.020333529,163.2957441,87.88
,0.302154034,2.180289984,-0.533929706,2.020930052,163.2506785,87.89
,0.302228361,2.180548429,-0.513718545,2.021526337,163.2051484,87.9
,0.302311659,2.180777311,-0.493501008,2.022121668,163.1592632,87.91
,0.302410543,2.180976391,-0.473277241,2.022716999,163.1129545,87.92
,0.30246827,2.181145668,-0.453047216,2.023311615,163.0661404,87.93
,0.302568376,2.181285381,-0.432811052,2.023906946,163.0189302,87.94
,0.302648902,2.181395292,-0.412568718,2.024504423,162.9711188,87.95
,0.302724987,2.181475401,-0.392320275,2.025104046,162.9227884,87.96
,0.302808672,2.181525707,-0.372065693,2.025706053,162.8740482,87.97
,0.30284828,2.181546211,-0.351805061,2.026309013,162.8248981,87.98
,0.30289042,2.181537151,-0.331538409,2.026910543,162.7756251,87.99
,0.302958161,2.181498051,-0.311265737,2.027511835,162.7260926,88
,0.302973062,2.181429148,-0.290987164,2.028113127,162.6761503,88.01
,0.303013414,2.181330442,-0.27070269,2.028713942,162.626085,88.02
,0.303058803,2.181201696,-0.250412405,2.029314756,162.5758421,88.03
,0.303099364,2.181043148,-0.230116293,2.02991581,162.5253943,88.04
,0.303120852,2.180854797,-0.209814429,2.030516863,162.474769,88.05
,0.303155124,2.180636644,-0.189506859,2.031117678,162.424089,88.06
,0.303196073,2.180388451,-0.169193626,2.031718254,162.373286,88.07
,0.303244531,2.180110455,-0.14887476,2.032320023,162.3223191,88.08
,0.303295285,2.179802418,-0.128550306,2.032924414,162.2710927,88.09
,0.303353518,2.17946434,-0.108220257,2.033531427,162.2196887,88.1
,0.303418756,2.17909646,-0.08788465,2.034141064,162.1681618,88.11
,0.303438515,2.17869854,-0.067543499,2.034751415,162.1165938,88.12
,0.303486973,2.178270817,-0.047196869,2.035359621,162.0652855,88.13
,0.303530425,2.177812815,-0.026844805,2.03596735,162.0138951,88.14
,0.303514928,2.17732501,-0.006487366,2.036574125,161.9622862,88.15
,0.303559631,2.176807165,0.013875391,2.037178993,161.9109232,88.16
,0.303588688,2.176259279,0.034243397,2.037781239,161.8596285,88.17
,0.303577304,2.175681353,0.054616582,2.038379908,161.8082927,88.18
,0.303598344,2.175073385,0.074994862,2.038974524,161.757162,88.19
,0.303656429,2.174435377,0.095378146,2.039565802,161.7061814,88.2
,0.303666055,2.17376709,0.115766376,2.040154934,161.6550233,88.21
,0.303683639,2.173069,0.136159465,2.040740967,161.6039335,88.22
,0.303742439,2.172340631,0.156557351,2.041322947,161.5530759,88.23
,0.303797215,2.171582222,0.176959947,2.041901112,161.5022183,88.24
,0.303847104,2.170793772,0.197367176,2.042478323,161.4510602,88.25
,0.303843528,2.169975042,0.217778996,2.043054104,161.3996562,88.26
,0.304187626,2.169126034,0.238195315,2.04362607,161.3505744,88.27
,0.304316253,2.168246984,0.25861606,2.044193745,161.3019571,88.28
,0.304192811,2.167337894,0.279041141,2.04475975,161.252411,88.29
,0.304441422,2.166398287,0.299470544,2.045323133,161.2048865,88.3
,0.304652095,2.165428638,0.319904119,2.045882702,161.1581407,88.31
,0.304630071,2.164428711,0.340341836,2.046439171,161.1107665,88.32
,0.304784566,2.163398266,0.360783607,2.046994209,161.0644305,88.33
,0.304894835,2.16233778,0.381229341,2.047545671,161.0182174,88.34
,0.304920226,2.161246777,0.401679009,2.048093557,160.9715809,88.35
,0.304987162,2.160125732,0.422132522,2.048638821,160.9248624,88.36
,0.30507654,2.158974171,0.44258979,2.049180508,160.8780619,88.37
,0.305155218,2.157792091,0.463050723,2.04971981,160.830879,88.38
,0.305177331,2.156579733,0.483515263,2.050256252,160.7832999,88.39
,0.305246502,2.155337095,0.503983319,2.050789356,160.7355705,88.4
,0.305291593,2.15406394,0.524454892,2.051319361,160.6874997,88.41
,0.30532226,2.152760506,0.544929802,2.051845551,160.6391146,88.42
,0.305353701,2.151426554,0.565407991,2.052368402,160.5904973,88.43
,0.305377603,2.150062323,0.585889399,2.052887678,160.5416205,88.44
,0.305407196,2.148667336,0.606373966,2.053403378,160.4924977,88.45
,0.305518091,2.147242308,0.626861572,2.053920269,160.4429242,88.46
,0.305476159,2.145786524,0.647352278,2.054438353,160.3925994,88.47
,0.305737793,2.144300461,0.667845964,2.054956913,160.3436679,88.48
,0.305824786,2.142783642,0.688342631,2.05547595,160.2947091,88.49
,0.30571276,2.141236544,0.708842218,2.055994034,160.2451219,88.5
,0.305913895,2.139658928,0.729344666,2.05651021,160.1972287,88.51
,0.305975139,2.138050795,0.749849856,2.057024002,160.1494583,88.52
,0.305884302,2.136412144,0.770357847,2.057534456,160.1014011,88.53
,0.306024343,2.134742737,0.790868402,2.058041096,160.0547782,88.54
,0.306029469,2.133043051,0.811381578,2.058543444,160.0081417,88.55
,0.305937856,2.131312609,0.831897199,2.059041023,159.9612593,88.56
,0.305948883,2.129551888,0.852415144,2.059533358,159.9148003,88.57
,0.305952609,2.12776041,0.872935355,2.06001997,159.8684233,88.58
,0.305912018,2.125938416,0.89345777,2.060500622,159.8219917,88.59
,0.305969566,2.124085665,0.913982213,2.060977459,159.7755054,88.6
,0.305974275,2.122202635,0.934508741,2.061455727,159.7284728,88.61
,0.305955112,2.120288849,0.955037177,2.061933279,159.6811669,88.62
,0.305985123,2.118344784,0.97556752,2.062407732,159.6340112,88.63
,0.305984974,2.116369724,0.996099711,2.062878132,159.58676,88.64
,0.305942178,2.114364386,1.01663363,2.063343763,159.5393312,88.65
,0.305911392,2.112328291,1.037169218,2.063804388,159.4918887,88.66
,0.305894971,2.110261679,1.057706237,2.064259768,159.4444462,88.67
,0.305937678,2.108164549,1.078244805,2.064712286,159.3968397,88.68
,0.305896342,2.106036901,1.098784804,2.065163851,159.3487689,88.69
,0.305879653,2.103878498,1.119326115,2.065612555,159.3007253,88.7
,0.305889487,2.101689577,1.139868617,2.066056967,159.2527911,88.71
,0.305854648,2.0994699,1.160412431,2.066496611,159.2047202,88.72
,0.305825502,2.097219944,1.180957198,2.066931248,159.156622,88.73
,0.305847198,2.094939232,1.201502919,2.067363739,159.1084009,88.74
,0.305804282,2.092628002,1.222049594,2.067794085,159.0598655,88.75
,0.305794179,2.090286016,1.242597103,2.068220854,159.0114668,88.76
,0.305787891,2.087913513,1.263145447,2.068643093,158.9631364,88.77
,0.305759788,2.085510492,1.283694386,2.069060802,158.9147377,88.78
,0.305750161,2.083076954,1.304243922,2.069475651,158.8662297,88.79
,0.305711418,2.080612659,1.324794054,2.069887161,158.817626,88.8
,0.305703431,2.078117847,1.345344543,2.070294619,158.7691863,88.81
,0.305701762,2.075592518,1.365895391,2.070697546,158.7207603,88.82
,0.305669338,2.073036432,1.386446476,2.071097612,158.672184,88.83
,0.305635512,2.070450068,1.4069978,2.071493626,158.623635,88.84
,0.305646002,2.067832947,1.427549243,2.071885824,158.5752499,88.85
,0.305630237,2.065185308,1.448100686,2.072274923,158.5267146,88.86
,0.305588901,2.062506914,1.46865201,2.072660923,158.4781383,88.87
,0.30559355,2.059798241,1.489203215,2.073042631,158.4297669,88.88
,0.305575758,2.057058811,1.5097543,2.073421001,158.3813409,88.89
,0.305541337,2.054288864,1.530304909,2.073795319,158.3329285,88.9
,0.305536866,2.0514884,1.550855279,2.074166059,158.284639,88.91
,0.305513471,2.048657417,1.571405172,2.074532747,158.2363496,88.92
,0.305491209,2.045795679,1.59195447,2.074895859,158.1881285,88.93
,0.305490434,2.042903662,1.612503171,2.075254917,158.1399756,88.94
,0.30558148,2.039980888,1.633051157,2.075615883,158.0915496,88.95
,0.305520207,2.037027836,1.653598428,2.075978518,158.0427684,88.96
,0.305848718,2.034044027,1.674144864,2.076341152,157.9964187,88.97
,0.305906355,2.031029463,1.694690585,2.076704979,157.9498368,88.98
,0.305754811,2.027984619,1.715235591,2.077068806,157.9028314,88.99
,0.30604437,2.024909019,1.735779524,2.077431917,157.8581347,89
,0.306141406,2.021802902,1.756322622,2.077795506,157.8134926,89.01
,0.306071132,2.018666267,1.776864767,2.078158855,157.7686319,89.02
,0.306248963,2.015499115,1.797405839,2.078522205,157.7252055,89.03
,0.306287974,2.012300968,1.817945957,2.07888484,157.6816153,89.04
,0.306265354,2.009072542,1.838484764,2.079247713,157.6376972,89.05
,0.306334645,2.00581336,1.859022617,2.079610586,157.5939976,89.06
,0.306387872,2.002523661,1.879559159,2.079973221,157.5502161,89.07
,0.306412786,1.999203324,1.90009439,2.080335855,157.5062023,89.08
,0.306432754,1.995852351,1.920628428,2.080697775,157.4620657,89.09
,0.306493789,1.992470741,1.941161036,2.081060171,157.4177787,89.1
,0.306534797,1.989058495,1.961692333,2.081424713,157.3731229,89.11
,0.306572259,1.98561573,1.98222208,2.081791162,157.3281803,89.12
,0.306616068,1.98214221,2.002750635,2.082159996,157.2830601,89.13
,0.306624323,1.978638172,2.023277521,2.082529306,157.2377759,89.14
,0.306618631,1.975103378,2.043802977,2.082897663,157.1924918,89.15
,0.306653917,1.971538067,2.064326763,2.083264828,157.147153,89.16
,0.306638122,1.967942119,2.084849119,2.083631992,157.1015683,89.17
,0.306648284,1.964315414,2.105369806,2.083999157,157.0559563,89.18
,0.306682348,1.960658193,2.125888586,2.08436656,157.0103033,89.19
,0.306682676,1.956970453,2.146405697,2.084734201,156.964541,89.2
,0.306705147,1.953251958,2.166921139,2.085102081,156.9188061,89.21
,0.30670166,1.949502826,2.187434673,2.0854702,156.8729892,89.22
,0.306713045,1.945723176,2.207946301,2.085838556,156.8271859,89.23
,0.306711167,1.941912889,2.22845602,2.086207151,156.7813553,89.24
,0.306721956,1.938071847,2.248963833,2.086575985,156.7355521,89.25
,0.306715578,1.934200406,2.269469738,2.086945057,156.6897625,89.26
,0.306723595,1.930298209,2.289973259,2.087314129,156.6440549,89.27
,0.306721777,1.926365495,2.310475111,2.087683201,156.5984019,89.28
,0.306723595,1.922402143,2.330974579,2.088052273,156.5528309,89.29
,0.306733996,1.918408155,2.351471901,2.088421583,156.5073555,89.3
,0.306764305,1.91438365,2.371966839,2.088792086,156.4619347,89.31
,0.30679214,1.910328507,2.392459869,2.089165211,156.416432,89.32
,0.306824803,1.906242728,2.412950516,2.089541435,156.3709019,89.33
,0.306870312,1.902126312,2.433438778,2.089920759,156.3254402,89.34
,0.306891292,1.897979379,2.453924894,2.090301991,156.2800331,89.35
,0.306912541,1.893801808,2.474408627,2.090682983,156.2348855,89.36
,0.306961417,1.889593601,2.494889975,2.091064453,156.1899156,89.37
,0.306952417,1.885354877,2.515368938,2.0914464,156.1449319,89.38
,0.306993783,1.881085515,2.53584528,2.091828585,156.1001942,89.39
,0.307037026,1.876785517,2.556319237,2.092211246,156.0555794,89.4
,0.307064384,1.872454882,2.57679081,2.092594862,156.0110329,89.41
,0.307108849,1.86809361,2.597259521,2.092979193,155.9666367,89.42
,0.307148784,1.86370182,2.617725849,2.093364,155.9223771,89.43
,0.307194144,1.859279394,2.638189554,2.093749523,155.8782404,89.44
,0.307248026,1.854826331,2.658650398,2.094135284,155.8341993,89.45
,0.307327598,1.850342751,2.67910862,2.09452343,155.7901719,89.46
,0.307398677,1.845828414,2.69956398,2.094915628,155.7459806,89.47
,0.307486683,1.84128356,2.720016718,2.095312357,155.7017346,89.48
,0.307587653,1.836708069,2.740466833,2.095713377,155.657475,89.49
,0.307664901,1.832101822,2.760913849,2.09611845,155.6131607,89.5
,0.307766944,1.827465057,2.78135848,2.096526861,155.5689148,89.51
,0.307843596,1.822797537,2.801800013,2.09693861,155.5246141,89.52
,0.307915688,1.81809938,2.822238922,2.09735322,155.4803818,89.53
,0.308002442,1.813370466,2.842675209,2.09776926,155.4363135,89.54
,0.308084756,1.808610916,2.863108397,2.098187208,155.392327,89.55
,0.308193982,1.803820729,2.883538723,2.098608971,155.3482587,89.56
,0.308263451,1.798999786,2.903966188,2.099036694,155.3037805,89.57
,0.308375359,1.794148088,2.924391031,2.099470854,155.2592066,89.58
,0.308521986,1.789265752,2.944812775,2.099911451,155.2147011,89.59
,0.308597177,1.784352541,2.965231895,2.100357771,155.1698405,89.6
,0.30870384,1.779408693,2.985648155,2.100808859,155.125212,89.61
,0.309078395,1.77443397,3.006061554,2.101264,155.0827829,89.62
,0.309214741,1.769428492,3.02647233,2.101722479,155.0407089,89.63
,0.309171349,1.764392138,3.046880007,2.10218668,154.9980202,89.64
,0.309531033,1.759325027,3.067285061,2.102658749,154.9574352,89.65
,0.30976674,1.754226923,3.087687254,2.103138924,154.9171234,89.66
,0.309805036,1.749098063,3.108086586,2.103626966,154.8764019,89.67
,0.310095012,1.743938208,3.128483295,2.104122877,154.8371966,89.68
,0.310257047,1.738747478,3.148877382,2.10462451,154.7980596,89.69
,0.310337305,1.733525634,3.169268608,2.105131865,154.758745,89.7
,0.310566425,1.728272915,3.189657211,2.10564661,154.7198129,89.71
,0.310745835,1.722989202,3.21004343,2.106170893,154.6805667,89.72
,0.310919285,1.717674375,3.230426788,2.10670495,154.6411701,89.73
,0.311117321,1.712328553,3.250807524,2.107248545,154.6017326,89.74
,0.311285704,1.706951618,3.271185875,2.107800722,154.5621995,89.75
,0.3114416,1.70154357,3.291561842,2.108359814,154.5226663,89.76
,0.311610729,1.696104407,3.311935186,2.108924627,154.4832288,89.77
,0.311817884,1.690634012,3.332306147,2.109497786,154.4436411,89.78
,0.311985493,1.685132384,3.352674723,2.110081673,154.4036844,89.79
,0.312185109,1.679599643,3.373040915,2.11067605,154.3636459,89.8
,0.312394112,1.674035549,3.393404722,2.11128068,154.3235527,89.81
,0.312562794,1.668440104,3.413766384,2.111894608,154.2833638,89.82
,0.312745631,1.662813425,3.434125662,2.112515688,154.2432979,89.83
,0.312973708,1.657155395,3.454483032,2.113146782,154.2031501,89.84
,0.313155681,1.651466012,3.474838018,2.113789558,154.1626471,89.85
,0.31337136,1.645745158,3.495191097,2.114444017,154.1221167,89.86
,0.313595086,1.639992833,3.51554203,2.115109921,154.0816,89.87
,0.313779473,1.634209037,3.535891294,2.11578536,154.0411243,89.88
,0.31398055,1.628393769,3.556238413,2.116468668,154.0008535,89.89
,0.314227343,1.622546792,3.576583624,2.117162466,153.9605554,89.9
,0.314412147,1.616668344,3.596927166,2.117868662,153.9198475,89.91
,0.314653933,1.610758185,3.617268801,2.118587255,153.8792352,89.92
,0.314907342,1.604816318,3.637608767,2.119318008,153.8387595,89.93
,0.315127403,1.598842859,3.657947302,2.120058537,153.7983521,89.94
,0.315403193,1.592837453,3.678284168,2.120810747,153.7579993,89.95
,0.315624028,1.586800337,3.698619366,2.121577024,153.7172777,89.96
,0.315890193,1.580731392,3.718953371,2.122356653,153.6766245,89.97
,0.316187263,1.574630499,3.739285946,2.123149395,153.6361624,89.98
,0.316488147,1.568497658,3.759617329,2.123955965,153.5956321,89.99
,0.316763938,1.562332749,3.779947519,2.124777794,153.5549241,90
,0.317067564,1.556135893,3.800276518,2.125614882,153.5142708,90.01
,0.317378491,1.54990685,3.820604801,2.126466274,153.4737405,90.02
,0.317723155,1.54364562,3.840931892,2.127332926,153.4332511,90.03
,0.318017364,1.537352085,3.861258268,2.128216028,153.3924066,90.04
,0.318346858,1.531026244,3.881584167,2.12911582,153.3515621,90.05
,0.318745971,1.524668097,3.901909351,2.130032778,153.3108405,90.06
,0.319078594,1.518277526,3.922234058,2.130968332,153.2696954,90.07
,0.319441706,1.51185441,3.942558289,2.131922245,153.2285504,90.08
,0.319864094,1.50539875,3.962882519,2.132895231,153.1874326,90.09
,0.320232481,1.498910308,3.983206749,2.133888483,153.1458914,90.1
,0.320648342,1.492389202,4.003530979,2.134903193,153.1041863,90.11
,0.321100622,1.485835195,4.023855209,2.135940313,153.0623719,90.12
,0.321559161,1.479248405,4.044179916,2.137001276,153.0202842,90.13
,0.322022855,1.472628474,4.064505577,2.138087273,152.977978,90.14
,0.322524846,1.465975404,4.084831715,2.139199257,152.9355079,90.15
,0.323011756,1.459289193,4.105158806,2.140338421,152.8926826,90.16
,0.323543996,1.452569604,4.125486851,2.141504526,152.8500486,90.17
,0.324420452,1.445816517,4.145816326,2.142697573,152.810051,90.18
,0.324889094,1.439029932,4.166147709,2.143918753,152.7692475,90.19
,0.325321972,1.432209611,4.186480522,2.145168781,152.7282527,90.2
,0.326182514,1.425355434,4.206815243,2.146448851,152.6894982,90.21
,0.326824814,1.418467283,4.227152348,2.147759199,152.6504568,90.22
,0.327354372,1.411545157,4.247491837,2.149101257,152.6111695,90.23
,0.328108043,1.404588699,4.267834187,2.150473595,152.57318,90.24
,0.328773856,1.397597909,4.288179398,2.151876688,152.534972,90.25
,0.329364121,1.390572548,4.30852747,2.153311253,152.4963677,90.26
,0.330074102,1.383512616,4.328879356,2.154778004,152.4579411,90.27
,0.330780357,1.376417875,4.349234581,2.156277418,152.4193369,90.28
,0.331478626,1.369288087,4.36959362,2.157809973,152.3804594,90.29
,0.332180023,1.36212337,4.389956951,2.159376621,152.3413361,90.3
,0.332853973,1.354923248,4.410324574,2.160974979,152.3021308,90.31
,0.333626121,1.34768784,4.430696964,2.162604809,152.2629665,90.32
,0.334359258,1.340416908,4.451074123,2.164269209,152.2233514,90.33
,0.335087329,1.333110213,4.471456051,2.165969372,152.1833948,90.34
,0.335882425,1.325767636,4.4918437,2.167705297,152.1433289,90.35
,0.336666852,1.318389058,4.512237072,2.16947794,152.1029761,90.36
,0.337464184,1.31097424,4.532636166,2.171287298,152.0623775,90.37
,0.338263869,1.303523064,4.553041458,2.173134327,152.0215466,90.38
,0.339093953,1.296035171,4.573453426,2.175018549,151.9805382,90.39
,0.339946449,1.28851068,4.59387207,2.176942348,151.9392565,90.4
,0.340787888,1.280949116,4.614297867,2.178905964,151.8976743,90.41
,0.341672659,1.273350477,4.634730816,2.18091011,151.8559555,90.42
,0.342554927,1.265714526,4.655171871,2.182954788,151.8140455,90.43
,0.343460619,1.258041024,4.675621033,2.185040236,151.7719988,90.44
,0.344392121,1.250329733,4.6960783,2.187168121,151.7297746,90.45
,0.345313996,1.242580533,4.716544151,2.189338684,151.6873181,90.46
,0.346283585,1.234793186,4.737019062,2.191552401,151.6448344,90.47
,0.347276717,1.226967454,4.757503033,2.193810463,151.6021867,90.48
,0.348253578,1.219102979,4.777997017,2.196113348,151.559334,90.49
,0.34928143,1.21119988,4.798501015,2.198461294,151.5164814,90.5
,0.350333601,1.203257561,4.819015026,2.200855494,151.4735059,90.51
,0.351369351,1.195275903,4.839540005,2.203296423,151.4303528,90.52
,0.352453411,1.187254786,4.860075951,2.205783844,151.3872679,90.53
,0.353514344,1.179193854,4.880623341,2.20831728,151.3441694,90.54
,0.354637802,1.171092987,4.901182652,2.2108953,151.3012758,90.55
,0.355748922,1.162951708,4.921753883,2.213520527,151.2581773,90.56
,0.356851578,1.154769897,4.942337513,2.216192722,151.2149832,90.57
,0.358045042,1.146547437,4.962934017,2.218911648,151.172076,90.58
,0.359223425,1.138283849,4.983543396,2.221678257,151.1289502,90.59
,0.36037603,1.129978895,5.004166603,2.224493027,151.0856741,90.6
,0.361620307,1.121632457,5.024803638,2.227355003,151.0426712,90.61
,0.362866432,1.113244057,5.045454502,2.230265379,150.9995727,90.62
,0.364060015,1.104813695,5.066120625,2.233224154,150.9562147,90.63
,0.36536631,1.096340775,5.086801052,2.236230135,150.9132664,90.64
,0.366679043,1.087825298,5.107497215,2.239285231,150.8702362,90.65
,0.367966473,1.079266787,5.128208637,2.242390394,150.8269055,90.66
,0.369293392,1.070665121,5.148936272,2.245545864,150.7836431,90.67
,0.370684177,1.062019825,5.169680119,2.248750687,150.7405992,90.68
,0.372056395,1.053330779,5.190440655,2.252006292,150.6973505,90.69
,0.373442471,1.044597507,5.211218357,2.255313396,150.6539378,90.7
,0.374854922,1.035819769,5.232013702,2.258671761,150.6106207,90.71
,0.376309395,1.026997209,5.252826691,2.262080431,150.5674676,90.72
,0.377771527,1.018129706,5.273657799,2.265540361,150.5242462,90.73
,0.379196346,1.009216666,5.294507504,2.269050598,150.4812843,90.74
,0.381048948,1.000258088,5.315376282,2.272607803,150.4416828,90.75
,0.382566005,0.991253316,5.336264133,2.276215076,150.4017126,90.76
,0.383821011,0.982202232,5.357171535,2.279870987,150.3612642,90.77
,0.385650992,0.973104417,5.378098965,2.283572674,150.3240123,90.78
,0.387365371,0.963959634,5.399046421,2.287322998,150.2870883,90.79
,0.388822079,0.954767525,5.420014381,2.291124105,150.2495223,90.8
,0.390517682,0.945527732,5.441003323,2.294974566,150.2135818,90.81
,0.392209649,0.936239898,5.462013245,2.298871756,150.1780239,90.82
,0.393839896,0.926903725,5.483045101,2.302818298,150.14222,90.83
,0.395425737,0.917518854,5.504098415,2.306812286,150.1066347,90.84
,0.397148371,0.908084989,5.525173664,2.310850143,150.0717461,90.85
,0.398869157,0.89860177,5.546271801,2.314934969,150.0367346,90.86
,0.400443137,0.889068842,5.567392349,2.319065332,150.0015045,90.87
,0.402173728,0.879485905,5.588535786,2.323237896,149.9669437,90.88
,0.403956384,0.869852603,5.609702587,2.327455997,149.9324239,90.89
,0.40565604,0.860168636,5.63089323,2.331721783,149.8974124,90.9
,0.407352358,0.850433588,5.652107239,2.336033821,149.8625511,90.91
,0.409158528,0.840647161,5.673345566,2.340388775,149.8282772,90.92
,0.410962373,0.830809057,5.694608212,2.344789267,149.7938667,90.93
,0.412716389,0.820918798,5.715895653,2.349237442,149.7591147,90.94
,0.414472729,0.810976088,5.737207413,2.353731155,149.7246496,90.95
,0.416326881,0.800980568,5.758544922,2.358267069,149.6908401,90.96
,0.418184757,0.79093194,5.779907703,2.362847567,149.6570443,90.97
,0.419996291,0.780829787,5.801296234,2.367474794,149.623071,90.98
,0.421801955,0.770673752,5.822710514,2.372146845,149.5895348,90.99
,0.423713565,0.760463476,5.844151497,2.376859426,149.5568591,91
,0.425611287,0.750198662,5.865618706,2.3816154,149.5243064,91.01
,0.427366018,0.739878893,5.887112141,2.386412144,149.4919177,91.02
,0.429373473,0.72950381,5.908632755,2.391246319,149.4613594,91.03
,0.431360096,0.719073117,5.93018055,2.396121025,149.4311973,91.04
,0.433196604,0.708586395,5.951755524,2.401039362,149.4005981,91.05
,0.435170531,0.698043346,5.973358154,2.405998707,149.3715288,91.06
,0.437182367,0.687443495,5.994988441,2.410995245,149.3432381,91.07
,0.43914789,0.676786602,6.016646385,2.416031837,149.3150568,91.08
,0.441024452,0.666072249,6.038332462,2.421105862,149.2872852,91.09
,0.44305703,0.655300081,6.060046673,2.42621398,149.2606475,91.1
,0.445110232,0.644469798,6.081789494,2.431359053,149.2343649,91.11
,0.447000414,0.633580983,6.103560448,2.436539412,149.208178,91.12
,0.449076861,0.622633338,6.125360489,2.441751719,149.1833297,91.13
,0.451192498,0.611626446,6.14718914,2.446999073,149.1588367,91.14
,0.45321855,0.60056001,6.169046402,2.452285051,149.1340841,91.15
,0.455235124,0.58943367,6.190933228,2.457607269,149.1098642,91.16
,0.457400769,0.578246951,6.21284914,2.462961674,149.0867645,91.17
,0.459566206,0.566999614,6.23479414,2.468351126,149.0638287,91.18
,0.461659432,0.555691242,6.25676918,2.473778486,149.0407154,91.19
,0.463740856,0.544321477,6.278773308,2.479241133,149.0181211,91.2
,0.465961248,0.532889903,6.300807476,2.484735012,148.9966197,91.21
,0.468170285,0.52139616,6.322871208,2.490262747,148.9753368,91.22
,0.47021836,0.509839952,6.344964981,2.495821714,148.9542179,91.23
,0.472488165,0.498220861,6.367088795,2.501408815,148.9347928,91.24
,0.474738509,0.486538559,6.389242649,2.507026434,148.9156683,91.25
,0.476817638,0.474792689,6.411426544,2.512673378,148.8968033,91.26
,0.479215056,0.462982863,6.43364048,2.518345833,148.8805338,91.27
,0.48156476,0.451108754,6.455884933,2.524047136,148.8649883,91.28
,0.483685225,0.439169973,6.478159428,2.52977562,148.8497979,91.29
,0.486021251,0.427166194,6.500463963,2.535527706,148.836643,91.3
,0.488267303,0.415097088,6.522799015,2.54130125,148.8244579,91.31
,0.490543574,0.402962297,6.545164585,2.54709363,148.8132974,91.32
,0.492870629,0.390761495,6.567559719,2.552909613,148.8027789,91.33
,0.495075375,0.378494322,6.589985371,2.558748007,148.7926156,91.34
,0.497432113,0.366160482,6.61244154,2.56460619,148.7836953,91.35
,0.499825984,0.353759587,6.634927273,2.570487738,148.7751713,91.36
,0.5020504,0.341291308,6.657443523,2.57639122,148.7667155,91.37
,0.504436612,0.328755319,6.679989338,2.582313776,148.7594618,91.38
,0.506861031,0.316151291,6.70256567,2.588258982,148.7525497,91.39
,0.509110749,0.303478807,6.725171566,2.59422493,148.7456375,91.4
,0.511525929,0.290737599,6.747807503,2.600208998,148.7399548,91.41
,0.513976157,0.277927309,6.77047348,2.606214523,148.7345999,91.42
,0.51624459,0.26504755,6.793169022,2.612239838,148.7292587,91.43
,0.518670976,0.252098054,6.815894604,2.618281841,148.7251743,91.44
,0.521031916,0.239078447,6.83864975,2.62433815,148.7217455,91.45
,0.523443461,0.225988448,6.86143446,2.630406618,148.7191501,91.46
,0.525897384,0.212827712,6.884248257,2.636491776,148.7169781,91.47
,0.528218687,0.199595928,6.907091618,2.642592907,148.7150656,91.48
,0.530680299,0.186292753,6.929964542,2.648707151,148.7144372,91.49
,0.533059597,0.172917888,6.952866077,2.654832363,148.7145192,91.5
,0.535468757,0.159471035,6.975796223,2.660966873,148.7154891,91.51
,0.537796974,0.145951897,6.998755455,2.667109489,148.7172239,91.52
,0.540214539,0.132360175,7.021743298,2.673258781,148.720038,91.53
,0.542666137,0.118695572,7.04475975,2.679419994,148.7232618,91.54
,0.544992805,0.104957789,7.06780386,2.68559289,148.7267999,91.55
