#Name,Car.ay,Car.tx,Car.ty,Car.v,Steer.WhlAng,Time
#Dataset,C1,C1,C1,C1,C1,C1
#Unit,m/s^2,m,m,m/s,deg,s
,2.450121403,-6.950314045,-13.0444603,5.887237549,168.7251299,170.93
,2.451431513,-6.895309925,-13.02344418,5.888706684,168.7300476,170.94
,2.45274806,-6.840379715,-13.00219345,5.890165806,168.7353342,170.95
,2.454060078,-6.785525322,-12.98070908,5.891614914,168.7410033,170.96
,2.455373287,-6.730747223,-12.958992,5.893054485,168.7470412,170.97
,2.456834078,-6.676046371,-12.93704128,5.894487858,168.7534205,170.98
,2.458290339,-6.621424675,-12.91485786,5.89592123,168.7598409,170.99
,2.459601879,-6.566882133,-12.89244175,5.897351265,168.7663569,171
,2.460881472,-6.512420654,-12.86979294,5.898774147,168.7732418,171.01
,2.462188005,-6.458040714,-12.84691143,5.900188446,168.780673,171.02
,2.463522673,-6.403743744,-12.82379818,5.901594639,168.788596,171.03
,2.464855909,-6.349530697,-12.80045319,5.902992249,168.7969289,171.04
,2.466183186,-6.295403004,-12.77687645,5.904381275,168.8056169,171.05
,2.467499733,-6.241361141,-12.75306892,5.905761719,168.8146737,171.06
,2.468953371,-6.187407017,-12.72902966,5.907137394,168.8240174,171.07
,2.470395803,-6.133541107,-12.70476055,5.908514023,168.8334567,171.08
,2.471691847,-6.079764366,-12.6802597,5.909887791,168.8430326,171.09
,2.472985506,-6.026078224,-12.65552902,5.91125536,168.853114,171.1
,2.474310875,-5.972483158,-12.6305685,5.912616253,168.8637964,171.11
,2.475656509,-5.918981075,-12.6053791,5.91397047,168.8750389,171.12
,2.477009058,-5.865572453,-12.57995892,5.915318012,168.8867732,171.13
,2.47850275,-5.81225872,-12.5543108,5.916662216,168.8988899,171.14
,2.479948282,-5.759040833,-12.52843285,5.918008804,168.9111023,171.15
,2.481244802,-5.705919266,-12.50232697,5.919352055,168.9234923,171.16
,2.482526779,-5.652895927,-12.4759922,5.920689106,168.936374,171.17
,2.483812094,-5.599971294,-12.44942951,5.922018051,168.9498568,171.18
,2.485132217,-5.547146797,-12.42263985,5.923338413,168.963927,171.19
,2.486449718,-5.494423389,-12.39562225,5.924649239,168.9784889,171.2
,2.487797737,-5.441802502,-12.36837769,5.925951481,168.9934744,171.21
,2.489109755,-5.389284134,-12.3409071,5.927245617,169.0087877,171.22
,2.490427971,-5.33687067,-12.31320953,5.928530693,169.0244561,171.23
,2.491756439,-5.284562588,-12.2852869,5.929809093,169.0404388,171.24
,2.493053198,-5.232361317,-12.25713825,5.931078911,169.0567356,171.25
,2.49437356,-5.180267334,-12.22876453,5.932341576,169.0734013,171.26
,2.495669842,-5.12828207,-12.20016575,5.933595181,169.0904494,171.27
,2.496983767,-5.076406956,-12.17134285,5.934840202,169.107921,171.28
,2.498289824,-5.024642467,-12.14229584,5.936076164,169.1257888,171.29
,2.499595881,-4.972990036,-12.11302567,5.937303543,169.1440664,171.3
,2.500858545,-4.921450615,-12.08353138,5.938519478,169.1627675,171.31
,2.50210166,-4.870025158,-12.05381489,5.939722538,169.1819466,171.32
,2.503347158,-4.818715096,-12.02387524,5.940911293,169.2016449,171.33
,2.504584551,-4.767521858,-11.99371433,5.942085743,169.2218213,171.34
,2.505823612,-4.716445923,-11.96333218,5.943244457,169.2424348,171.35
,2.507064819,-4.66548872,-11.93272877,5.944387913,169.2634444,171.36
,2.508290291,-4.61465168,-11.90190411,5.945515633,169.2848229,171.37
,2.509502411,-4.56393528,-11.8708601,5.946628094,169.3065429,171.38
,2.510663986,-4.51334095,-11.83959579,5.947723389,169.3286318,171.39
,2.511803389,-4.462870121,-11.8081131,5.948800087,169.3511577,171.4
,2.512945414,-4.412523746,-11.77641106,5.949856758,169.3741345,171.41
,2.514089823,-4.36230278,-11.74449158,5.950893402,169.3975211,171.42
,2.515230894,-4.312208652,-11.71235371,5.951910019,169.4212901,171.43
,2.51635766,-4.262242317,-11.67999935,5.952906609,169.4453734,171.44
,2.51748538,-4.212405205,-11.64742851,5.953883171,169.4697708,171.45
,2.518616199,-4.162698269,-11.61464119,5.95483923,169.4944688,171.46
,2.519775391,-4.11312294,-11.58163929,5.955777168,169.5194673,171.47
,2.520930767,-4.063680172,-11.54842186,5.956696987,169.5446707,171.48
,2.522069693,-4.014370441,-11.51499081,5.95759964,169.5701063,171.49
,2.523190498,-3.965196133,-11.48134518,5.958484173,169.5957605,171.5
,2.524246454,-3.916157484,-11.44748688,5.959349632,169.6217152,171.51
,2.52528882,-3.867255688,-11.41341591,5.96019268,169.6480524,171.52
,2.526333094,-3.818492413,-11.37913322,5.961013794,169.6747721,171.53
,2.527372837,-3.769868374,-11.34463978,5.961812496,169.7018197,171.54
,2.528399467,-3.721384764,-11.30993462,5.962589264,169.7291404,171.55
,2.529424667,-3.673043013,-11.27501965,5.963344574,169.7566661,171.56
,2.530441761,-3.624843836,-11.23989487,5.964079857,169.7843693,171.57
,2.531434536,-3.576788664,-11.20456123,5.964795113,169.8122092,171.58
,2.532407999,-3.52887845,-11.1690197,5.965491295,169.8401993,171.59
,2.533398151,-3.481114388,-11.13327026,5.966169357,169.8683533,171.6
,2.534374952,-3.433497429,-11.09731483,5.966830254,169.8966303,171.61
,2.535334587,-3.386029005,-11.06115246,5.967474937,169.9250439,171.62
,2.536264181,-3.338709831,-11.02478409,5.968102932,169.9535941,171.63
,2.537104845,-3.2915411,-10.98821068,5.968711376,169.9823765,171.64
,2.537933826,-3.244523764,-10.95143318,5.969298363,170.0115005,171.65
,2.538764238,-3.197659254,-10.91445255,5.969863415,170.0409795,171.66
,2.539587498,-3.150948524,-10.87726879,5.970406055,170.0707455,171.67
,2.540403843,-3.104392529,-10.8398819,5.970927715,170.1007027,171.68
,2.541207075,-3.057992697,-10.80229473,5.971428871,170.1307965,171.69
,2.541919231,-3.011749744,-10.76450634,5.971908092,170.161027,171.7
,2.542604923,-2.965664864,-10.72651768,5.972362995,170.1915033,171.71
,2.543288469,-2.919739246,-10.68833065,5.972794056,170.2222664,171.72
,2.543969631,-2.873974085,-10.64994431,5.973201275,170.2532618,171.73
,2.544666767,-2.828370094,-10.61136055,5.973586082,170.2844348,171.74
,2.545364141,-2.782928705,-10.57257938,5.973949909,170.3156761,171.75
,2.546031952,-2.737650871,-10.53360271,5.974293709,170.3469447,171.76
,2.546587706,-2.692537546,-10.49443054,5.974615574,170.3782816,171.77
,2.547132254,-2.647589684,-10.45506287,5.97491312,170.4098644,171.78
,2.547683716,-2.602808714,-10.41550255,5.975185871,170.4417068,171.79
,2.548244715,-2.558195591,-10.37574863,5.975434303,170.4737403,171.8
,2.548827171,-2.51375103,-10.33580303,5.975660801,170.5058559,171.81
,2.549391031,-2.469476461,-10.29566574,5.975866795,170.5379578,171.82
,2.549831629,-2.425372839,-10.25533772,5.976050377,170.5700597,171.83
,2.550256252,-2.381440878,-10.21481991,5.97620821,170.6023255,171.84
,2.550685883,-2.337682009,-10.17411327,5.976341248,170.6347826,171.85
,2.551134348,-2.294097185,-10.13321877,5.976449966,170.6673899,171.86
,2.551605225,-2.250687361,-10.09213734,5.976536751,170.7000109,171.87
,2.552057743,-2.207453489,-10.05086899,5.976603508,170.7325499,171.88
,2.552376747,-2.164396524,-10.00941658,5.9766469,170.7650343,171.89
,2.552682877,-2.121517658,-9.967778206,5.976665497,170.7976416,171.9
,2.552996159,-2.078817844,-9.925956726,5.976659298,170.8304265,171.91
,2.553339958,-2.036298037,-9.883953094,5.97662878,170.8632934,171.92
,2.553688765,-1.993959188,-9.841766357,5.976576805,170.8961193,171.93
,2.553913593,-1.951802254,-9.799399376,5.976500988,170.9288495,171.94
,2.554116488,-1.909828305,-9.756853104,5.976399422,170.9616481,171.95
,2.554315567,-1.868038416,-9.714126587,5.976272106,170.994515,171.96
,2.554469824,-1.826433301,-9.671222687,5.976118565,171.0274228,171.97
,2.554598093,-1.785014153,-9.628141403,5.97593689,171.0603853,171.98
,2.554714918,-1.743781924,-9.58488369,5.975727558,171.0933615,171.99
,2.554779053,-1.70273757,-9.541451454,5.975490093,171.126324,172
,2.554811716,-1.661882043,-9.497844696,5.975222588,171.1592728,172.01
,2.554835081,-1.621216297,-9.454064369,5.974925995,171.192208,172.02
,2.554891348,-1.580741286,-9.410112381,5.974601746,171.2250202,172.03
,2.554945469,-1.540458083,-9.365988731,5.974253654,171.2575046,172.04
,2.5548594,-1.500367403,-9.321695328,5.973879814,171.2896065,172.05
,2.554725409,-1.460470319,-9.27723217,5.973477364,171.3214625,172.06
,2.554581404,-1.420767784,-9.232601166,5.97304678,171.3531545,172.07
,2.554454327,-1.381260633,-9.187803268,5.972588062,171.384669,172.08
,2.554329395,-1.341949701,-9.142838478,5.972103596,171.415924,172.09
,2.554192305,-1.302836061,-9.097709656,5.971594334,171.4468921,172.1
,2.554036617,-1.263920426,-9.052415848,5.971062183,171.4775323,172.11
,2.553861141,-1.225203753,-9.006959915,5.970508099,171.5078447,172.12
,2.5536654,-1.186686754,-8.961341858,5.969933033,171.5378019,172.13
,2.553448915,-1.148370385,-8.91556263,5.969338417,171.5673903,172.14
,2.553207874,-1.11025548,-8.869623184,5.968724728,171.5965552,172.15
,2.552927494,-1.072342753,-8.823525429,5.968092918,171.625242,172.16
,2.552550793,-1.034632921,-8.777269363,5.967440605,171.6535053,172.17
,2.552131176,-0.997126997,-8.730855942,5.966765881,171.6814271,172.18
,2.551697016,-0.959825635,-8.684287071,5.966067791,171.7090211,172.19
,2.551255226,-0.922729671,-8.637563705,5.965347767,171.7362599,172.2
,2.550807714,-0.88583988,-8.590686798,5.964606285,171.7630206,172.21
,2.55033803,-0.849157035,-8.543657303,5.963844776,171.7892348,172.22
,2.549841881,-0.812681854,-8.496476173,5.963065147,171.814889,172.23
,2.549336672,-0.77641511,-8.449144363,5.962269306,171.8399421,172.24
,2.548788548,-0.740357518,-8.40166378,5.961457253,171.8644489,172.25
,2.548226357,-0.704509735,-8.354034424,5.96062994,171.8884911,172.26
,2.547658205,-0.668872535,-8.306258202,5.959787846,171.9121236,172.27
,2.547066212,-0.633446574,-8.258335114,5.958931923,171.9354282,172.28
,2.546401739,-0.598232448,-8.210267067,5.958059311,171.9584869,172.29
,2.54571104,-0.563230932,-8.162054062,5.957168579,171.98145,172.3
,2.545020342,-0.52844274,-8.113698959,5.956258774,172.0043721,172.31
,2.544329643,-0.49386847,-8.065201759,5.955329895,172.0271986,172.32
,2.543645382,-0.459508836,-8.016564369,5.954382896,172.0498612,172.33
,2.542954683,-0.425364494,-7.967786312,5.953419685,172.0722915,172.34
,2.542280197,-0.39143613,-7.918869972,5.952442169,172.094435,172.35
,2.541646481,-0.357724279,-7.869816303,5.951454163,172.1162096,172.36
,2.541034937,-0.324229628,-7.820625782,5.950459957,172.1375198,172.37
,2.540366411,-0.290952683,-7.771299839,5.949460506,172.1583383,172.38
,2.539615631,-0.257894009,-7.721839428,5.94845295,172.1788425,172.39
,2.538936138,-0.225054219,-7.672245502,5.94743824,172.1991964,172.4
,2.538216591,-0.192433819,-7.622519016,5.946417332,172.2193182,172.41
,2.537511826,-0.160033405,-7.5726614,5.945388317,172.2392487,172.42
,2.536798954,-0.127853483,-7.522673607,5.94435358,172.2589333,172.43
,2.536068916,-0.095894627,-7.472556114,5.943311214,172.278372,172.44
,2.535321951,-0.064157359,-7.422310829,5.94226265,172.2975239,172.45
,2.534579277,-0.032642212,-7.371937752,5.941206932,172.3164025,172.46
,2.533796549,-0.001349701,-7.321438789,5.940145016,172.3349943,172.47
,2.533030987,0.029719656,-7.270814896,5.9390769,172.3532855,172.48
,2.532249928,0.060565352,-7.220067024,5.938002586,172.3712899,172.49
,2.531459332,0.091186889,-7.169196129,5.93692255,172.3889937,172.5
,2.530658245,0.121583767,-7.118202686,5.935836792,172.4063971,172.51
,2.529847622,0.151755512,-7.067089081,5.934745789,172.4234862,172.52
,2.529029846,0.18170163,-7.015855312,5.933650017,172.4402885,172.53
,2.528197765,0.211421654,-6.964502811,5.932549477,172.4568039,172.54
,2.527296305,0.240915135,-6.913032532,5.931441784,172.4731144,172.55
,2.526397467,0.270181567,-6.861445427,5.930324554,172.4893839,172.56
,2.525523901,0.299220473,-6.809743404,5.929197788,172.5055987,172.57
,2.524680614,0.328031421,-6.757926464,5.928062439,172.5216497,172.58
,2.523913383,0.356613934,-6.705996037,5.926921844,172.5373728,172.59
,2.523157597,0.384967536,-6.653953552,5.92578125,172.5525495,172.6
,2.522341251,0.413091898,-6.601799965,5.924640179,172.5671251,172.61
,2.521487236,0.440986544,-6.549535751,5.923499107,172.5811953,172.62
,2.520628929,0.468651086,-6.497162342,5.922357082,172.5948966,172.63
,2.519766331,0.496085167,-6.444680691,5.921214581,172.6083248,172.64
,2.518836021,0.523288369,-6.392091751,5.920068264,172.621548,172.65
,2.517907858,0.550260246,-6.339396954,5.918915749,172.634703,172.66
,2.517000198,0.577000499,-6.286597252,5.917756557,172.6477896,172.67
,2.516120672,0.603508592,-6.2336936,5.916591167,172.660685,172.68
,2.515313864,0.629784226,-6.180686951,5.91542387,172.6732662,172.69
,2.514524698,0.655827045,-6.127578735,5.914259434,172.6852737,172.7
,2.513617516,0.681636632,-6.074369431,5.913095951,172.6967211,172.71
,2.512747526,0.707212687,-6.021060467,5.911934853,172.7077314,172.72
,2.511904955,0.732554853,-5.967652798,5.910777569,172.7183455,172.73
,2.511078358,0.757662892,-5.914147854,5.909626484,172.7285088,172.74
,2.510242224,0.782536387,-5.860545635,5.908482075,172.7381804,172.75
,2.509395838,0.80717504,-5.806847572,5.907344341,172.7474011,172.76
,2.508537769,0.831578672,-5.753054619,5.90621376,172.7561437,172.77
,2.507668495,0.855746865,-5.699168205,5.905089855,172.7644219,172.78
,2.506789923,0.879679442,-5.645188808,5.903973579,172.772222,172.79
,2.50590229,0.903376043,-5.591117859,5.902864456,172.7795303,172.8
,2.505006552,0.926836371,-5.536955833,5.901762486,172.7863468,172.81
,2.504097462,0.950060248,-5.482703686,5.900667191,172.7926853,172.82
,2.503177404,0.973047376,-5.428362846,5.899579048,172.7985456,172.83
,2.502254725,0.995797455,-5.373934269,5.898498058,172.8039414,172.84
,2.501323938,1.018310308,-5.31941843,5.897423744,172.8088728,172.85
,2.500401735,1.040585518,-5.264816761,5.896356106,172.8133398,172.86
,2.499538422,1.062623024,-5.210130215,5.895298481,172.8173013,172.87
,2.498701572,1.084422588,-5.155359745,5.894253254,172.8206481,172.88
,2.497853279,1.105983853,-5.100505829,5.893222332,172.8233392,172.89
,2.497004271,1.1273067,-5.045570374,5.892207623,172.8254019,172.9
,2.496163368,1.148391008,-4.990553379,5.891209126,172.8268908,172.91
,2.495336533,1.169236422,-4.935455799,5.890229225,172.8278471,172.92
,2.494499683,1.18984282,-4.880279064,5.889266968,172.8282842,172.93
,2.493667603,1.210210085,-4.825023651,5.88832283,172.8282842,172.94
,2.492871046,1.230338097,-4.769690514,5.887396812,172.8278881,172.95
,2.492059469,1.250226498,-4.714280605,5.886488914,172.8270821,172.96
,2.491275072,1.269875169,-4.65879488,5.88559866,172.8259483,172.97
,2.49050355,1.289283991,-4.603233814,5.884725571,172.8244456,172.98
,2.489735603,1.308452845,-4.547598839,5.883869648,172.8225878,172.99
,2.488990307,1.327381372,-4.49189043,5.883031368,172.8203748,173
,2.488315582,1.346069574,-4.43611002,5.882212639,172.8177657,173.01
,2.487669945,1.364517212,-4.380257607,5.881416798,172.8146102,173.02
,2.487019777,1.382724285,-4.324335098,5.880644321,172.8109082,173.03
,2.486369371,1.400690436,-4.268342495,5.879895687,172.8067008,173.04
,2.485729694,1.418415666,-4.21228075,5.879170895,172.8020699,173.05
,2.485108852,1.435899734,-4.156150818,5.878470421,172.7970839,173.06
,2.484508514,1.453142643,-4.099953175,5.877793789,172.7917564,173.07
,2.483922958,1.470144153,-4.043689251,5.877141476,172.786101,173.08
,2.483328104,1.486904144,-3.987359762,5.876511574,172.780145,173.09
,2.482741833,1.503422499,-3.930965424,5.875904083,172.7739022,173.1
,2.482174635,1.519699097,-3.874506712,5.875317574,172.7674272,173.11
,2.481615305,1.535733819,-3.817985058,5.874752522,172.760679,173.12
,2.481062651,1.551526427,-3.761400938,5.874207497,172.7536712,173.13
,2.480535984,1.567076802,-3.704755306,5.873682976,172.7464039,173.14
,2.480099916,1.582384944,-3.648048878,5.873180866,172.7388497,173.15
,2.479691029,1.597450614,-3.591282845,5.872704983,172.7308447,173.16
,2.479278088,1.612273693,-3.534457684,5.872254848,172.7223616,173.17
,2.478867769,1.626854181,-3.477574348,5.871831417,172.713496,173.18
,2.478466511,1.641191721,-3.420633316,5.871433258,172.7043299,173.19
,2.478065491,1.655286431,-3.363635778,5.871060371,172.6949453,173.2
,2.477699041,1.669138074,-3.306582451,5.87071085,172.6854103,173.21
,2.477345467,1.68274653,-3.249474049,5.870384693,172.6757114,173.22
,2.47699976,1.696111798,-3.192311287,5.870080471,172.665835,173.23
,2.476664305,1.709233522,-3.135095358,5.86979723,172.6558083,173.24
,2.476350069,1.722111821,-3.077826738,5.869534969,172.645604,173.25
,2.476140261,1.734746456,-3.02050662,5.869296551,172.6351674,173.26
,2.475950718,1.747137189,-2.963135481,5.869083881,172.6243348,173.27
,2.475753307,1.759284139,-2.905714273,5.868898392,172.6130649,173.28
,2.475556612,1.771187067,-2.848243713,5.868739605,172.6014536,173.29
,2.475362539,1.782845855,-2.790724754,5.868606567,172.5895828,173.3
,2.475164652,1.794260502,-2.733157873,5.868497849,172.5775753,173.31
,2.474963903,1.805430651,-2.675544024,5.868410587,172.5654995,173.32
,2.474768162,1.81635654,-2.617884159,5.868343353,172.5534101,173.33
,2.474622488,1.827037692,-2.560179234,5.868294716,172.5413206,173.34
,2.47451067,1.837474227,-2.502429724,5.868265629,172.5291083,173.35
,2.474374294,1.847665906,-2.444636822,5.868255615,172.5167046,173.36
,2.474243402,1.857612729,-2.386801243,5.868262768,172.5041507,173.37
,2.474128485,1.867314339,-2.328923702,5.86828804,172.4914602,173.38
,2.474019051,1.876770854,-2.271005392,5.868330002,172.4786468,173.39
,2.473931313,1.885982156,-2.213047028,5.868388176,172.4657241,173.4
,2.473954439,1.894947886,-2.155049562,5.868465424,172.4526375,173.41
,2.473996162,1.903668165,-2.097013712,5.868564606,172.4392093,173.42
,2.474027395,1.912142873,-2.03894043,5.868686676,172.4254123,173.43
,2.47405529,1.920371771,-1.980830312,5.868831158,172.4113285,173.44
,2.474076271,1.92835474,-1.922684431,5.86899662,172.3970534,173.45
,2.474094391,1.9360919,-1.864503622,5.869181633,172.3826963,173.46
,2.474145412,1.943582892,-1.806288481,5.869384766,172.3683256,173.47
,2.474312067,1.950827837,-1.748040199,5.869608879,172.3538593,173.48
,2.474494934,1.957826376,-1.689759254,5.869856834,172.3390924,173.49
,2.474660635,1.964578629,-1.631446719,5.870128632,172.3239703,173.5
,2.474812508,1.971084356,-1.573103309,5.870424271,172.3085888,173.51
,2.474945068,1.977343559,-1.514729857,5.870741367,172.2930432,173.52
,2.475064516,1.983356118,-1.456327081,5.871078014,172.2774841,173.53
,2.475214243,1.989121914,-1.397896051,5.871432781,172.2619659,173.54
,2.47538805,1.994640827,-1.339437485,5.871804714,172.2464614,173.55
,2.475675344,1.999912858,-1.280952334,5.872196674,172.2308885,173.56
,2.475872755,2.004937649,-1.222441316,5.872608662,172.2150425,173.57
,2.476124763,2.009715557,-1.163905382,5.873039246,172.1990462,173.58
,2.476401329,2.014245987,-1.105345368,5.873491764,172.1828586,173.59
,2.476675987,2.018529177,-1.046762109,5.873965263,172.1664662,173.6
,2.476926565,2.022564888,-0.988156438,5.87445879,172.1499235,173.61
,2.477170706,2.026353121,-0.92952919,5.874970436,172.1333671,173.62
,2.477420568,2.029893875,-0.870881259,5.875498295,172.116838,173.63
,2.477691412,2.033186913,-0.812213481,5.876040936,172.1003909,173.64
,2.478090048,2.036231995,-0.753526807,5.876601219,172.0839165,173.65
,2.478484869,2.03902936,-0.694822133,5.877182484,172.0671825,173.66
,2.47884798,2.04157877,-0.636100173,5.877783775,172.0501617,173.67
,2.479148149,2.043880224,-0.577361882,5.878403187,172.0329906,173.68
,2.47958374,2.045933485,-0.518608093,5.879041195,172.0158195,173.69
,2.480034828,2.047738791,-0.459839672,5.879701138,171.9984845,173.7
,2.480468035,2.049295664,-0.401057392,5.880382538,171.9809719,173.71
,2.480823994,2.050604105,-0.342262179,5.881081581,171.9633637,173.72
,2.481148958,2.051664352,-0.283454865,5.881793976,171.9459057,173.73
,2.481475115,2.052476168,-0.224636436,5.882516384,171.9287209,173.74
,2.481779814,2.053039312,-0.165807828,5.883244991,171.9117957,173.75
,2.482120752,2.053353786,-0.106970057,5.883978367,171.8951437,173.76
,2.482531786,2.053419828,-0.048124123,5.884716511,171.878642,173.77
,2.483092785,2.053236961,0.01072901,5.885467529,171.861949,173.78
,2.483593464,2.052805424,0.069588438,5.88623333,171.8448052,173.79
,2.484022379,2.052124977,0.128453255,5.887013912,171.8272926,173.8
,2.48437953,2.051195621,0.187322527,5.887804508,171.8097117,173.81
,2.48466897,2.050017118,0.246195287,5.888599396,171.792363,173.82
,2.484940529,2.048589945,0.30507049,5.88939333,171.7754788,173.83
,2.485223055,2.046913385,0.363947034,5.890181065,171.7591547,173.84
,2.485515356,2.044988155,0.422823817,5.890960217,171.743254,173.85
,2.485804558,2.04281354,0.481699646,5.891728878,171.7276538,173.86
,2.4860816,2.040389776,0.540573359,5.892485142,171.7122176,173.87
,2.48634243,2.037717104,0.599443793,5.893229485,171.6968497,173.88
,2.486769199,2.034795046,0.658309817,5.893966198,171.6814544,173.89
,2.487132788,2.03162384,0.717170298,5.894699574,171.6657313,173.9
,2.487477779,2.028203249,0.776024103,5.895428658,171.6497214,173.91
,2.487820148,2.024533749,0.834870219,5.89615345,171.6335475,173.92
,2.488183737,2.020614862,0.893707514,5.896873474,171.6173599,173.93
,2.488543034,2.016446829,0.952534795,5.897588253,171.6012134,173.94
,2.488887787,2.012029409,1.011351109,5.898296833,171.5851351,173.95
,2.489228487,2.007363081,1.070155263,5.898999691,171.5690978,173.96
,2.489547491,2.002447367,1.128946066,5.89969635,171.5530742,173.97
,2.489864111,1.997282624,1.187722445,5.900387764,171.5369959,173.98
,2.490171194,1.991868615,1.246483326,5.901072979,171.5208767,173.99
,2.49050498,1.986205697,1.305227637,5.901753902,171.5047028,174
,2.490811586,1.980293632,1.363954186,5.902429581,171.4884469,174.01
,2.491156101,1.974132538,1.422661901,5.903100967,171.4721638,174.02
,2.491494179,1.967722654,1.481349707,5.903767586,171.4558396,174.03
,2.491838455,1.961063743,1.540016532,5.904429913,171.4395018,174.04
,2.492194653,1.954156041,1.598661184,5.905088425,171.4231367,174.05
,2.492536068,1.94699955,1.657282591,5.905742645,171.4067306,174.06
,2.492871046,1.939594388,1.71587956,5.906392574,171.3902698,174.07
,2.493206024,1.931940556,1.774451256,5.907038689,171.3737681,174.08
,2.493527174,1.924038172,1.832996368,5.907681465,171.3572117,174.09
,2.493844271,1.915887237,1.891513944,5.90831995,171.340628,174.1
,2.494152069,1.907487988,1.950002789,5.908955097,171.3240033,174.11
,2.494452238,1.898840547,2.008461714,5.90958643,171.307365,174.12
,2.494747162,1.889944792,2.066890001,5.910214424,171.2906856,174.13
,2.495034218,1.880801082,2.125286102,5.910839081,171.2739927,174.14
,2.495312929,1.871409297,2.183649302,5.911459923,171.2572997,174.15
,2.495585203,1.861769676,2.241978168,5.912077904,171.2405794,174.16
,2.495853186,1.851882339,2.300271988,5.912692547,171.2238591,174.17
,2.496111155,1.841747403,2.358529329,5.913304329,171.2071251,174.18
,2.496362209,1.831364989,2.416749477,5.913912773,171.1904048,174.19
,2.496739864,1.820735216,2.474931002,5.914522171,171.1736435,174.2
,2.496980906,1.809858322,2.533072948,5.915132523,171.1566773,174.21
,2.497277737,1.798734307,2.591174603,5.915744305,171.1396565,174.22
,2.497499704,1.78736341,2.649234533,5.91635561,171.122622,174.23
,2.497759819,1.775745749,2.707251787,5.916966438,171.1057104,174.24
,2.498018265,1.763881445,2.76522541,5.917577267,171.0888809,174.25
,2.498275042,1.751770735,2.823154211,5.918187618,171.0721196,174.26
,2.498549223,1.739413738,2.881037235,5.918798447,171.0553993,174.27
,2.498790979,1.726810694,2.938873529,5.919408798,171.0387063,174.28
,2.499036551,1.713961601,2.996661901,5.920019627,171.0220406,174.29
,2.499290466,1.700866818,3.054401398,5.920629978,171.0054433,174.3
,2.499518633,1.687526584,3.112090826,5.92124176,170.9888596,174.31
,2.499779463,1.673940897,3.169729233,5.921853065,170.9723442,174.32
,2.500043869,1.660109997,3.227315664,5.922465324,170.9559107,174.33
,2.500319719,1.646034122,3.284848928,5.923079014,170.9395183,174.34
,2.500580549,1.63171351,3.342328072,5.923693657,170.9231668,174.35
,2.500833035,1.61714828,3.39975214,5.924307823,170.9069383,174.36
,2.501096487,1.602338672,3.45712018,5.924921989,170.8908327,174.37
,2.501369476,1.587284923,3.514430761,5.925536156,170.87485,174.38
,2.501647234,1.571987271,3.571683168,5.926149845,170.858963,174.39
,2.501927137,1.556445956,3.628876209,5.926763535,170.8431306,174.4
,2.502205133,1.540661097,3.686008692,5.927377701,170.8273939,174.41
,2.502485275,1.524632931,3.743080139,5.92799139,170.8117118,174.42
,2.502769709,1.508361816,3.800088882,5.928605556,170.7961253,174.43
,2.503062248,1.491847873,3.857034445,5.9292202,170.7806344,174.44
,2.503355503,1.475091338,3.913915396,5.92983532,170.7652255,174.45
,2.503673553,1.45809269,3.970730782,5.930450916,170.7498986,174.46
,2.50400281,1.440851808,4.027479649,5.93106842,170.7346263,174.47
,2.504317045,1.423369169,4.084160805,5.931687832,170.7193949,174.48
,2.504572153,1.405645013,4.140773773,5.932307243,170.7042866,174.49
,2.504884243,1.387679577,4.197316647,5.932925224,170.6894241,174.5
,2.505186081,1.369473219,4.253789425,5.933542252,170.6747255,174.51
,2.505481958,1.351026058,4.310190201,5.934157372,170.6601909,174.52
,2.505770206,1.332338452,4.366518021,5.934770107,170.6458338,174.53
,2.506054878,1.31341064,4.422772408,5.935379505,170.6316543,174.54
,2.506343603,1.294242978,4.478951931,5.935985088,170.6176524,174.55
,2.506635904,1.274835825,4.535055161,5.936586857,170.6038008,174.56
,2.506930113,1.255189419,4.591081619,5.937184811,170.5900858,174.57
,2.507225513,1.235303998,4.647030354,5.937779427,170.5764937,174.58
,2.507523537,1.21517992,4.702899456,5.938369751,170.5630382,174.59
,2.507827044,1.194817662,4.758688927,5.938956738,170.5497057,174.6
,2.508135319,1.174217224,4.814396858,5.939540386,170.5364961,174.61
,2.508448124,1.153379321,4.870022774,5.94012022,170.5234095,174.62
,2.508765459,1.132303953,4.925565243,5.940697193,170.5104321,174.63
,2.509081364,1.110991597,4.981023312,5.941271305,170.4975777,174.64
,2.509399176,1.089442611,5.036396027,5.941842079,170.4848462,174.65
,2.509720802,1.067657232,5.091681957,5.942410469,170.472224,174.66
,2.510039806,1.045635939,5.146881104,5.942975521,170.4597248,174.67
,2.510363579,1.023378968,5.201991081,5.943538189,170.4473485,174.68
,2.510685205,1.000886798,5.25701189,5.944097996,170.4350815,174.69
,2.511100292,0.978159607,5.311942101,5.944657326,170.4229101,174.7
,2.511478186,0.95519793,5.366780758,5.945219517,170.4106704,174.71
,2.511825085,0.932001948,5.421526909,5.945781708,170.3984307,174.72
,2.512180328,0.908572197,5.4761796,5.946344852,170.3863139,174.73
,2.512549639,0.884908915,5.5307374,5.946908474,170.3743611,174.74
,2.512928486,0.861012459,5.585199833,5.947472572,170.3625312,174.75
,2.51329875,0.836883247,5.639565945,5.948038101,170.3508243,174.76
,2.513654947,0.812521696,5.693834305,5.948602676,170.3392676,174.77
,2.514002562,0.787928104,5.74800396,5.949166775,170.3278885,174.78
