time,ecu,resp_id,did,signal,value,unit
28.4585,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
28.4585,MCU DID 0101,0x7EC,0101,rpm,2447,rpm
28.478282,ABS / ESP,0x7D9,,speed_kmh,28,km/h
28.490259,ABS / ESP,0x7D9,,steer_raw,32773,raw
28.496276,ABS / ESP,0x7D9,,brake_pedel,0,mm
28.588457,MCU DID 0101,0x7EC,0101,battery_current,93.80000000000001,A
28.588457,MCU DID 0101,0x7EC,0101,battery_voltage,376.1,V
28.588457,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
28.588457,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
28.588457,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
28.588457,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
28.588457,MCU DID 0101,0x7EC,0101,rpm,2508,rpm
28.608564,ABS / ESP,0x7D9,,speed_kmh,29,km/h
28.620581,ABS / ESP,0x7D9,,steer_raw,32776,raw
28.624668,ABS / ESP,0x7D9,,brake_pedel,0,mm
28.722312,MCU DID 0101,0x7EC,0101,battery_current,92.10000000000001,A
28.722312,MCU DID 0101,0x7EC,0101,battery_voltage,376.3,V
28.722312,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
28.722312,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
28.722312,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
28.722312,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
28.722312,MCU DID 0101,0x7EC,0101,rpm,2560,rpm
28.742951,ABS / ESP,0x7D9,,speed_kmh,29,km/h
28.755051,ABS / ESP,0x7D9,,steer_raw,32777,raw
28.760337,ABS / ESP,0x7D9,,brake_pedel,0,mm
28.852256,MCU DID 0101,0x7EC,0101,battery_current,87.10000000000001,A
28.852256,MCU DID 0101,0x7EC,0101,battery_voltage,376.5,V
28.853261,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
28.853261,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
28.853261,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
28.853261,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
28.853261,MCU DID 0101,0x7EC,0101,rpm,2632,rpm
28.873027,ABS / ESP,0x7D9,,speed_kmh,30,km/h
28.885033,ABS / ESP,0x7D9,,steer_raw,32792,raw
28.890031,ABS / ESP,0x7D9,,brake_pedel,0,mm
28.98292,MCU DID 0101,0x7EC,0101,battery_current,76.60000000000001,A
28.98292,MCU DID 0101,0x7EC,0101,battery_voltage,376.8,V
28.98292,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
28.98292,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
28.98292,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
28.98292,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
28.98292,MCU DID 0101,0x7EC,0101,rpm,2651,rpm
29.002618,ABS / ESP,0x7D9,,speed_kmh,30,km/h
29.015688,ABS / ESP,0x7D9,,steer_raw,32840,raw
29.020665,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.112838,MCU DID 0101,0x7EC,0101,battery_current,59.5,A
29.112838,MCU DID 0101,0x7EC,0101,battery_voltage,377.70000000000005,V
29.112838,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.112838,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.112838,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.112838,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.112838,MCU DID 0101,0x7EC,0101,rpm,2712,rpm
29.132742,ABS / ESP,0x7D9,,speed_kmh,31,km/h
29.144744,ABS / ESP,0x7D9,,steer_raw,32904,raw
29.15075,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.242403,MCU DID 0101,0x7EC,0101,battery_current,36.0,A
29.242403,MCU DID 0101,0x7EC,0101,battery_voltage,378.8,V
29.242403,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.242403,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.242403,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.242403,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.242403,MCU DID 0101,0x7EC,0101,rpm,2688,rpm
29.262843,ABS / ESP,0x7D9,,speed_kmh,31,km/h
29.275812,ABS / ESP,0x7D9,,steer_raw,32967,raw
29.280783,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.373842,MCU DID 0101,0x7EC,0101,battery_current,17.5,A
29.373842,MCU DID 0101,0x7EC,0101,battery_voltage,379.90000000000003,V
29.373842,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.373842,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.373842,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.373842,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.373842,MCU DID 0101,0x7EC,0101,rpm,2727,rpm
29.392332,ABS / ESP,0x7D9,,speed_kmh,31,km/h
29.406347,ABS / ESP,0x7D9,,steer_raw,33039,raw
29.410414,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.50313,MCU DID 0101,0x7EC,0101,battery_current,11.100000000000001,A
29.50313,MCU DID 0101,0x7EC,0101,battery_voltage,380.5,V
29.50313,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.50313,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.50313,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.50313,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.50313,MCU DID 0101,0x7EC,0101,rpm,2703,rpm
29.522773,ABS / ESP,0x7D9,,speed_kmh,31,km/h
29.535971,ABS / ESP,0x7D9,,steer_raw,33119,raw
29.539943,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.63271,MCU DID 0101,0x7EC,0101,battery_current,4.2,A
29.63271,MCU DID 0101,0x7EC,0101,battery_voltage,380.8,V
29.63271,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.63271,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.63271,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.63271,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.63271,MCU DID 0101,0x7EC,0101,rpm,2689,rpm
29.652484,ABS / ESP,0x7D9,,speed_kmh,31,km/h
29.666178,ABS / ESP,0x7D9,,steer_raw,33187,raw
29.670188,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.762336,MCU DID 0101,0x7EC,0101,battery_current,6547.6,A
29.762336,MCU DID 0101,0x7EC,0101,battery_voltage,381.6,V
29.762336,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.762336,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.762336,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.762336,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.762336,MCU DID 0101,0x7EC,0101,rpm,2709,rpm
29.782787,ABS / ESP,0x7D9,,speed_kmh,30,km/h
29.795789,ABS / ESP,0x7D9,,steer_raw,33254,raw
29.799787,ABS / ESP,0x7D9,,brake_pedel,0,mm
29.892497,MCU DID 0101,0x7EC,0101,battery_current,6543.700000000001,A
29.892497,MCU DID 0101,0x7EC,0101,battery_voltage,381.8,V
29.892497,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
29.892497,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
29.892497,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
29.892497,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
29.892497,MCU DID 0101,0x7EC,0101,rpm,2697,rpm
29.912144,ABS / ESP,0x7D9,,speed_kmh,30,km/h
29.926152,ABS / ESP,0x7D9,,steer_raw,33319,raw
29.930142,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.028193,MCU DID 0101,0x7EC,0101,battery_current,6540.0,A
30.028193,MCU DID 0101,0x7EC,0101,battery_voltage,382.1,V
30.028193,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.028193,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.028193,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.028193,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.028193,MCU DID 0101,0x7EC,0101,rpm,2693,rpm
30.047714,ABS / ESP,0x7D9,,speed_kmh,30,km/h
30.060248,ABS / ESP,0x7D9,,steer_raw,33390,raw
30.066351,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.158439,MCU DID 0101,0x7EC,0101,battery_current,6544.700000000001,A
30.158439,MCU DID 0101,0x7EC,0101,battery_voltage,382.0,V
30.158439,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.158439,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.158439,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.158439,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.158439,MCU DID 0101,0x7EC,0101,rpm,2679,rpm
30.17842,ABS / ESP,0x7D9,,speed_kmh,30,km/h
30.19073,ABS / ESP,0x7D9,,steer_raw,33434,raw
30.195737,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.288691,MCU DID 0101,0x7EC,0101,battery_current,6546.8,A
30.288691,MCU DID 0101,0x7EC,0101,battery_voltage,381.90000000000003,V
30.288691,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.288691,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.288691,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.288691,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.288691,MCU DID 0101,0x7EC,0101,rpm,2668,rpm
30.30824,ABS / ESP,0x7D9,,speed_kmh,30,km/h
30.320136,ABS / ESP,0x7D9,,steer_raw,33442,raw
30.326243,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.422462,MCU DID 0101,0x7EC,0101,battery_current,6551.6,A
30.422462,MCU DID 0101,0x7EC,0101,battery_voltage,381.8,V
30.422462,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.422462,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.422462,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.422462,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.422462,MCU DID 0101,0x7EC,0101,rpm,2699,rpm
30.44208,ABS / ESP,0x7D9,,speed_kmh,30,km/h
30.456167,ABS / ESP,0x7D9,,steer_raw,33473,raw
30.460165,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.552985,MCU DID 0101,0x7EC,0101,battery_current,3.5,A
30.552985,MCU DID 0101,0x7EC,0101,battery_voltage,381.3,V
30.552985,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.552985,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.552985,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.552985,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.552985,MCU DID 0101,0x7EC,0101,rpm,2603,rpm
30.572428,ABS / ESP,0x7D9,,speed_kmh,29,km/h
30.585346,ABS / ESP,0x7D9,,steer_raw,33543,raw
30.590434,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.682604,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
30.682604,MCU DID 0101,0x7EC,0101,battery_voltage,381.40000000000003,V
30.682604,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.682604,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.682604,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.682604,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.682604,MCU DID 0101,0x7EC,0101,rpm,2589,rpm
30.702347,ABS / ESP,0x7D9,,speed_kmh,29,km/h
30.715371,ABS / ESP,0x7D9,,steer_raw,33593,raw
30.720387,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.813423,MCU DID 0101,0x7EC,0101,battery_current,6550.6,A
30.813423,MCU DID 0101,0x7EC,0101,battery_voltage,381.6,V
30.813423,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.813423,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.813423,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.813423,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.813423,MCU DID 0101,0x7EC,0101,rpm,2617,rpm
30.832003,ABS / ESP,0x7D9,,speed_kmh,29,km/h
30.846115,ABS / ESP,0x7D9,,steer_raw,33651,raw
30.850145,ABS / ESP,0x7D9,,brake_pedel,0,mm
30.94291,MCU DID 0101,0x7EC,0101,battery_current,6548.6,A
30.94291,MCU DID 0101,0x7EC,0101,battery_voltage,381.8,V
30.94291,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
30.94291,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
30.94291,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
30.94291,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
30.94291,MCU DID 0101,0x7EC,0101,rpm,2588,rpm
30.962211,ABS / ESP,0x7D9,,speed_kmh,29,km/h
30.975921,ABS / ESP,0x7D9,,steer_raw,33713,raw
30.980925,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.072945,MCU DID 0101,0x7EC,0101,battery_current,6543.900000000001,A
31.072945,MCU DID 0101,0x7EC,0101,battery_voltage,382.0,V
31.072945,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.072945,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.072945,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.072945,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.072945,MCU DID 0101,0x7EC,0101,rpm,2572,rpm
31.09269,ABS / ESP,0x7D9,,speed_kmh,29,km/h
31.105649,ABS / ESP,0x7D9,,steer_raw,33729,raw
31.110691,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.208193,MCU DID 0101,0x7EC,0101,battery_current,6541.0,A
31.208193,MCU DID 0101,0x7EC,0101,battery_voltage,382.3,V
31.208193,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.208193,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.208193,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.208193,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.208193,MCU DID 0101,0x7EC,0101,rpm,2573,rpm
31.227791,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.240767,ABS / ESP,0x7D9,,steer_raw,33735,raw
31.245849,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.342815,MCU DID 0101,0x7EC,0101,battery_current,6543.700000000001,A
31.342815,MCU DID 0101,0x7EC,0101,battery_voltage,382.3,V
31.342815,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.342815,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.342815,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.342815,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.342815,MCU DID 0101,0x7EC,0101,rpm,2537,rpm
31.361634,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.376279,ABS / ESP,0x7D9,,steer_raw,33771,raw
31.380237,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.472884,MCU DID 0101,0x7EC,0101,battery_current,6548.8,A
31.472884,MCU DID 0101,0x7EC,0101,battery_voltage,382.0,V
31.472884,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.472884,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.472884,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.472884,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.472884,MCU DID 0101,0x7EC,0101,rpm,2516,rpm
31.4924,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.506421,ABS / ESP,0x7D9,,steer_raw,33818,raw
31.510487,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.608751,MCU DID 0101,0x7EC,0101,battery_current,6549.8,A
31.608751,MCU DID 0101,0x7EC,0101,battery_voltage,382.0,V
31.608751,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.608751,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.608751,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.608751,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.608751,MCU DID 0101,0x7EC,0101,rpm,2511,rpm
31.627416,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.639963,ABS / ESP,0x7D9,,steer_raw,33872,raw
31.645995,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.742716,MCU DID 0101,0x7EC,0101,battery_current,6551.900000000001,A
31.742716,MCU DID 0101,0x7EC,0101,battery_voltage,381.8,V
31.742716,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.742716,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.742716,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.742716,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.742716,MCU DID 0101,0x7EC,0101,rpm,2492,rpm
31.762419,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.776119,ABS / ESP,0x7D9,,steer_raw,33943,raw
31.780114,ABS / ESP,0x7D9,,brake_pedel,0,mm
31.8788,MCU DID 0101,0x7EC,0101,battery_current,0.0,A
31.8788,MCU DID 0101,0x7EC,0101,battery_voltage,381.8,V
31.8788,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
31.8788,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
31.8788,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
31.8788,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
31.8788,MCU DID 0101,0x7EC,0101,rpm,2487,rpm
31.897893,ABS / ESP,0x7D9,,speed_kmh,28,km/h
31.910918,ABS / ESP,0x7D9,,steer_raw,33978,raw
31.916091,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.008766,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
32.008766,MCU DID 0101,0x7EC,0101,battery_voltage,381.6,V
32.008766,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.008766,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.008766,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.008766,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.008766,MCU DID 0101,0x7EC,0101,rpm,2467,rpm
32.028493,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.040572,ABS / ESP,0x7D9,,steer_raw,33993,raw
32.046482,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.141414,MCU DID 0101,0x7EC,0101,battery_current,1.3,A
32.141414,MCU DID 0101,0x7EC,0101,battery_voltage,381.70000000000005,V
32.141414,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.141414,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.141414,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.141414,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.141414,MCU DID 0101,0x7EC,0101,rpm,2478,rpm
32.162772,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.176337,ABS / ESP,0x7D9,,steer_raw,34031,raw
32.180463,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.274045,MCU DID 0101,0x7EC,0101,battery_current,2.8000000000000003,A
32.274045,MCU DID 0101,0x7EC,0101,battery_voltage,381.6,V
32.274045,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.274045,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.274045,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.274045,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.274045,MCU DID 0101,0x7EC,0101,rpm,2472,rpm
32.292708,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.305789,ABS / ESP,0x7D9,,steer_raw,34063,raw
32.310708,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.408409,MCU DID 0101,0x7EC,0101,battery_current,3.9000000000000004,A
32.408409,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
32.408409,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.408409,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.408409,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.408409,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.408409,MCU DID 0101,0x7EC,0101,rpm,2447,rpm
32.428084,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.440024,ABS / ESP,0x7D9,,steer_raw,34065,raw
32.445982,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.541716,MCU DID 0101,0x7EC,0101,battery_current,3.0,A
32.541716,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
32.541716,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.541716,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.541716,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.541716,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.541716,MCU DID 0101,0x7EC,0101,rpm,2437,rpm
32.562351,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.575979,ABS / ESP,0x7D9,,steer_raw,34065,raw
32.579937,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.678331,MCU DID 0101,0x7EC,0101,battery_current,3.1,A
32.678331,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
32.678331,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.678331,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.678331,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.678331,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.678331,MCU DID 0101,0x7EC,0101,rpm,2407,rpm
32.697773,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.710778,ABS / ESP,0x7D9,,steer_raw,34069,raw
32.715779,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.807951,MCU DID 0101,0x7EC,0101,battery_current,2.3000000000000003,A
32.807951,MCU DID 0101,0x7EC,0101,battery_voltage,381.6,V
32.807951,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.807951,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.807951,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.807951,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.807951,MCU DID 0101,0x7EC,0101,rpm,2425,rpm
32.828672,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.840696,ABS / ESP,0x7D9,,steer_raw,34089,raw
32.845755,ABS / ESP,0x7D9,,brake_pedel,0,mm
32.941435,MCU DID 0101,0x7EC,0101,battery_current,4.0,A
32.941435,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
32.941435,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
32.941435,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
32.941435,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
32.941435,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
32.941435,MCU DID 0101,0x7EC,0101,rpm,2400,rpm
32.962945,ABS / ESP,0x7D9,,speed_kmh,27,km/h
32.975585,ABS / ESP,0x7D9,,steer_raw,34126,raw
32.980579,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.072567,MCU DID 0101,0x7EC,0101,battery_current,3.8000000000000003,A
33.072567,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.072567,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.072567,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.072567,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.072567,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.072567,MCU DID 0101,0x7EC,0101,rpm,2397,rpm
33.092231,ABS / ESP,0x7D9,,speed_kmh,27,km/h
33.106217,ABS / ESP,0x7D9,,steer_raw,34135,raw
33.110227,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.207952,MCU DID 0101,0x7EC,0101,battery_current,3.5,A
33.207952,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.207952,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.208956,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.208956,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.208956,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.208956,MCU DID 0101,0x7EC,0101,rpm,2392,rpm
33.228662,ABS / ESP,0x7D9,,speed_kmh,26,km/h
33.240651,ABS / ESP,0x7D9,,steer_raw,34134,raw
33.246585,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.341216,MCU DID 0101,0x7EC,0101,battery_current,5.1000000000000005,A
33.341216,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.341216,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.341216,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.341216,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.341216,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.341216,MCU DID 0101,0x7EC,0101,rpm,2375,rpm
33.362978,ABS / ESP,0x7D9,,speed_kmh,26,km/h
33.376538,ABS / ESP,0x7D9,,steer_raw,34135,raw
33.380606,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.478308,MCU DID 0101,0x7EC,0101,battery_current,5.6000000000000005,A
33.478308,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.478308,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.478308,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.478308,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.478308,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.478308,MCU DID 0101,0x7EC,0101,rpm,2365,rpm
33.498811,ABS / ESP,0x7D9,,speed_kmh,26,km/h
33.510823,ABS / ESP,0x7D9,,steer_raw,34135,raw
33.515817,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.608643,MCU DID 0101,0x7EC,0101,battery_current,5.4,A
33.608643,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.608643,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.608643,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.608643,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.608643,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.608643,MCU DID 0101,0x7EC,0101,rpm,2361,rpm
33.629057,ABS / ESP,0x7D9,,speed_kmh,26,km/h
33.640113,ABS / ESP,0x7D9,,steer_raw,34141,raw
33.646057,ABS / ESP,0x7D9,,brake_pedel,0,mm
33.742514,MCU DID 0101,0x7EC,0101,battery_current,4.7,A
33.742514,MCU DID 0101,0x7EC,0101,battery_voltage,381.5,V
33.742514,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
33.742514,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
33.742514,MCU DID 0101,0x7EC,0101,SoC,18560.0,%
33.742514,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
33.742514,MCU DID 0101,0x7EC,0101,rpm,2347,rpm
33.762828,ABS / ESP,0x7D9,,speed_kmh,26,km/h
33.776493,ABS / ESP,0x7D9,,steer_raw,34142,raw
33.780493,ABS / ESP,0x7D9,,brake_pedel,0,mm
